person_cluster,variant,area_name,mentions,poems
Catherine / Kadri / Katri,Kadri,Paistu,32,7
Catherine / Kadri / Katri,Kadri,Palamuse,9,6
Catherine / Kadri / Katri,Kadri,Peetri,23,5
Catherine / Kadri / Katri,Kadri,Pärnu,7,2
Catherine / Kadri / Katri,Kadri,Pärnu-Jaagupi,38,5
Catherine / Kadri / Katri,Kadri,Põltsamaa,14,3
Catherine / Kadri / Katri,Kadri,Põlva,21,3
Catherine / Kadri / Katri,Kadri,Pöide,3,1
Catherine / Kadri / Katri,Kadri,Pühalepa,1,1
Catherine / Kadri / Katri,Kadri,Rakvere,12,3
Catherine / Kadri / Katri,Kadri,Rannu,1,1
Catherine / Kadri / Katri,Kadri,Rapla,5,1
Catherine / Kadri / Katri,Kadri,Risti,21,5
Catherine / Kadri / Katri,Kadri,Räpina,27,5
Catherine / Kadri / Katri,Kadri,Rõngu,5,4
Catherine / Kadri / Katri,Kadri,Rõuge,5,1
Catherine / Kadri / Katri,Kadri,Saarde,2,1
Catherine / Kadri / Katri,Kadri,Sangaste,3,2
Catherine / Kadri / Katri,Kadri,Setumaa,25,5
Catherine / Kadri / Katri,Kadri,Simuna,23,3
Catherine / Kadri / Katri,Kadri,Soutjärvi,1,1
Catherine / Kadri / Katri,Kadri,Suure-Jaani,16,6
Catherine / Kadri / Katri,Kadri,Tartu-Maarja,3,1
Catherine / Kadri / Katri,Kadri,Tarvastu,15,4
Catherine / Kadri / Katri,Kadri,Tori,22,5
Catherine / Kadri / Katri,Kadri,Torma,4,4
Catherine / Kadri / Katri,Kadri,Tõstamaa,21,7
Catherine / Kadri / Katri,Kadri,Türi,19,3
Catherine / Kadri / Katri,Kadri,Urvaste,6,3
Catherine / Kadri / Katri,Kadri,Vaivara,2,2
Catherine / Kadri / Katri,Kadri,Varbla,11,3
Catherine / Kadri / Katri,Kadri,Vigala,22,6
Catherine / Kadri / Katri,Kadri,Viljandi,17,6
Catherine / Kadri / Katri,Kadri,Viru-Jaagupi,4,1
Catherine / Kadri / Katri,Kadri,Viru-Nigula,4,3
Catherine / Kadri / Katri,Kadri,Väike-Maarja,7,2
Catherine / Kadri / Katri,Kadri,Vändra,11,8
Catherine / Kadri / Katri,Kadri,Võnnu,4,1
Catherine / Kadri / Katri,Kadri,Äksi,4,3
Catherine / Kadri / Katri,Kaisa,Alatornio,1,1
Catherine / Kadri / Katri,Kaisa,Anttola,1,1
Catherine / Kadri / Katri,Kaisa,Asikkala,2,2
Catherine / Kadri / Katri,Kaisa,Eno,1,1
Catherine / Kadri / Katri,Kaisa,Halsua,1,1
Catherine / Kadri / Katri,Kaisa,Heinävesi,1,1
Catherine / Kadri / Katri,Kaisa,Helsinki,1,1
Catherine / Kadri / Katri,Kaisa,Hirvensalmi,1,1
Catherine / Kadri / Katri,Kaisa,Hollola,1,1
Catherine / Kadri / Katri,Kaisa,Hämeenlinna,1,1
Catherine / Kadri / Katri,Kaisa,Ilomantsi,12,6
Catherine / Kadri / Katri,Kaisa,Impilahti,2,2
Catherine / Kadri / Katri,Kaisa,Joroinen,1,1
Catherine / Kadri / Katri,Kaisa,Joutseno,1,1
Catherine / Kadri / Katri,Kaisa,Juva,6,6
Catherine / Kadri / Katri,Kaisa,Jämsä,1,1
Catherine / Kadri / Katri,Kaisa,Jäppilä,1,1
Catherine / Kadri / Katri,Kaisa,Jääski,2,1
Catherine / Kadri / Katri,Kaisa,Kajaani,1,1
Catherine / Kadri / Katri,Kaisa,Kalajoki,21,3
Catherine / Kadri / Katri,Kaisa,Kangasniemi,1,1
Catherine / Kadri / Katri,Kaisa,Kaukola,2,2
Catherine / Kadri / Katri,Kaisa,Kemijärvi,2,2
Catherine / Kadri / Katri,Kaisa,Kerimäki,1,1
Catherine / Kadri / Katri,Kaisa,Kitee,1,1
Catherine / Kadri / Katri,Kaisa,Kiuruvesi,1,1
Catherine / Kadri / Katri,Kaisa,Kivennapa,1,1
Catherine / Kadri / Katri,Kaisa,Kokemäki,1,1
Catherine / Kadri / Katri,Kaisa,Kontiolahti,1,1
Catherine / Kadri / Katri,Kaisa,Kuhmo,1,1
Catherine / Kadri / Katri,Kaisa,Kuopio,1,1
Catherine / Kadri / Katri,Kaisa,Kuorevesi,1,1
Catherine / Kadri / Katri,Kaisa,Kurikka,1,1
Catherine / Kadri / Katri,Kaisa,Kymi,1,1
Catherine / Kadri / Katri,Kaisa,Laihia,1,1
Catherine / Kadri / Katri,Kaisa,Lapinjärvi,1,1
Catherine / Kadri / Katri,Kaisa,Lappee,2,2
Catherine / Kadri / Katri,Kaisa,Lavansaari,1,1
Catherine / Kadri / Katri,Kaisa,Lemi,6,4
Catherine / Kadri / Katri,Kaisa,Lempaala,2,2
Catherine / Kadri / Katri,Kaisa,Loppi,2,2
Catherine / Kadri / Katri,Kaisa,Luopioinen,1,1
Catherine / Kadri / Katri,Kaisa,Muhos,1,1
Catherine / Kadri / Katri,Kaisa,Mynämäki,1,1
Catherine / Kadri / Katri,Kaisa,Narvusi,17,1
Catherine / Kadri / Katri,Kaisa,Nurmes,1,1
Catherine / Kadri / Katri,Kaisa,Orimattila,2,2
Catherine / Kadri / Katri,Kaisa,Oulu,1,1
Catherine / Kadri / Katri,Kaisa,Parainen,1,1
Catherine / Kadri / Katri,Kaisa,Parikkala,1,1
Catherine / Kadri / Katri,Kaisa,Perho,1,1
Catherine / Kadri / Katri,Kaisa,Perniö,1,1
Catherine / Kadri / Katri,Kaisa,Pielavesi,3,1
Catherine / Kadri / Katri,Kaisa,Puolanka,1,1
Catherine / Kadri / Katri,Kaisa,Pusula,2,1
Catherine / Kadri / Katri,Kaisa,Puumala,1,1
Catherine / Kadri / Katri,Kaisa,Rovaniemi,1,1
Catherine / Kadri / Katri,Kaisa,Ruotsinpyhtää,1,1
Catherine / Kadri / Katri,Kaisa,Ruovesi,1,1
Catherine / Kadri / Katri,Kaisa,Rääkkylä,3,2
Catherine / Kadri / Katri,Kaisa,Saarijärvi,1,1
Catherine / Kadri / Katri,Kaisa,Sakkola,1,1
Catherine / Kadri / Katri,Kaisa,Savitaipale,1,1
Catherine / Kadri / Katri,Kaisa,Savonlinna,2,1
Catherine / Kadri / Katri,Kaisa,Savonranta,1,1
Catherine / Kadri / Katri,Kaisa,Soanlahti,1,1
Catherine / Kadri / Katri,Kaisa,Sodankylä,1,1
Catherine / Kadri / Katri,Kaisa,Soikkola,13,4
Catherine / Kadri / Katri,Kaisa,Soini,3,3
Catherine / Kadri / Katri,Kaisa,Sortavala,3,2
Catherine / Kadri / Katri,Kaisa,Suistamo,9,8
Catherine / Kadri / Katri,Kaisa,Suomusjärvi,1,1
Catherine / Kadri / Katri,Kaisa,Suomussalmi,2,1
Catherine / Kadri / Katri,Kaisa,Sääksmäki,1,1
Catherine / Kadri / Katri,Kaisa,Sääminki,1,1
Catherine / Kadri / Katri,Kaisa,Taivassalo,1,1
Catherine / Kadri / Katri,Kaisa,Tammela,2,2
Catherine / Kadri / Katri,Kaisa,Tampere,1,1
Catherine / Kadri / Katri,Kaisa,Teisko,1,1
Catherine / Kadri / Katri,Kaisa,Tervo,1,1
Catherine / Kadri / Katri,Kaisa,Tohmajärvi,2,2
Catherine / Kadri / Katri,Kaisa,Turku,2,2
Catherine / Kadri / Katri,Kaisa,Tuupovaara,7,1
Catherine / Kadri / Katri,Kaisa,Tyrö,9,3
Catherine / Kadri / Katri,Kaisa,Uhtua,3,1
Catherine / Kadri / Katri,Kaisa,Uskela,1,1
Catherine / Kadri / Katri,Kaisa,Uusikirkko Tl.,1,1
Catherine / Kadri / Katri,Kaisa,Vaasa,1,1
Catherine / Kadri / Katri,Kaisa,Valtimo,1,1
Catherine / Kadri / Katri,Kaisa,Venjoki,12,1
Catherine / Kadri / Katri,Kaisa,Veteli,1,1
Catherine / Kadri / Katri,Kaisa,Viipuri,1,1
Catherine / Kadri / Katri,Kaisa,Viitasaari,1,1
Catherine / Kadri / Katri,Kaisa,Viljakkala,1,1
Catherine / Kadri / Katri,Kaisa,Virrat,3,1
Catherine / Kadri / Katri,Kaisa,Värtsilä,1,1
Catherine / Kadri / Katri,Kaisa,Yläne,1,1
Catherine / Kadri / Katri,Katariina/Katriina,Alatornio,1,1
Catherine / Kadri / Katri,Katariina/Katriina,Ambla,1,1
Catherine / Kadri / Katri,Katariina/Katriina,Hartola,2,2
Catherine / Kadri / Katri,Katariina/Katriina,Impilahti,1,1
Catherine / Kadri / Katri,Katariina/Katriina,Juva,1,1
Catherine / Kadri / Katri,Katariina/Katriina,Keltto,1,1
Catherine / Kadri / Katri,Katariina/Katriina,Kemi,1,1
Catherine / Kadri / Katri,Katariina/Katriina,Kiihtelysvaara,1,1
Catherine / Kadri / Katri,Katariina/Katriina,Kivennapa,1,1
Catherine / Kadri / Katri,Katariina/Katriina,Kivijärvi,1,1
Catherine / Kadri / Katri,Katariina/Katriina,Kontiolahti,1,1
Catherine / Kadri / Katri,Katariina/Katriina,Lemi,1,1
Catherine / Kadri / Katri,Katariina/Katriina,Lempaala,2,2
Catherine / Kadri / Katri,Katariina/Katriina,Moloskovitsa,1,1
Catherine / Kadri / Katri,Katariina/Katriina,Narvusi,6,6
Catherine / Kadri / Katri,Katariina/Katriina,Nurmes,2,2
Catherine / Kadri / Katri,Katariina/Katriina,Pielisjärvi,1,1
Catherine / Kadri / Katri,Katariina/Katriina,Puolanka,1,1
Catherine / Kadri / Katri,Katariina/Katriina,Rääpyvä,1,1
Catherine / Kadri / Katri,Katariina/Katriina,Salmi,1,1
Catherine / Kadri / Katri,Katariina/Katriina,Serepetta,2,1
Catherine / Kadri / Katri,Katariina/Katriina,Setumaa,2,1
Catherine / Kadri / Katri,Katariina/Katriina,Soikkola,3,3
Catherine / Kadri / Katri,Katariina/Katriina,Sonkajärvi,1,1
Catherine / Kadri / Katri,Katariina/Katriina,Suistamo,2,1
Catherine / Kadri / Katri,Katariina/Katriina,Tarvastu,1,1
Catherine / Kadri / Katri,Katariina/Katriina,Toksova,2,2
Catherine / Kadri / Katri,Katariina/Katriina,Tyrö,3,2
Catherine / Kadri / Katri,Katariina/Katriina,Vaivara,1,1
Catherine / Kadri / Katri,Katariina/Katriina,Venjoki,2,1
Catherine / Kadri / Katri,Katariina/Katriina,Vieljärvi,1,1
Catherine / Kadri / Katri,Katariina/Katriina,Virtasalmi,1,1
Catherine / Kadri / Katri,Katariina/Katriina,Vuole,1,1
Catherine / Kadri / Katri,Katariina/Katriina,Võnnu,1,1
Catherine / Kadri / Katri,Kati,Brandval,1,1
Catherine / Kadri / Katri,Kati,Emmaste,1,1
Catherine / Kadri / Katri,Kati,Koprina,3,3
Catherine / Kadri / Katri,Kati,Korpiselkä,1,1
Catherine / Kadri / Katri,Kati,Kupanitsa,14,1
Catherine / Kadri / Katri,Kati,Moloskovitsa,2,1
Catherine / Kadri / Katri,Kati,Mynämäki,1,1
Catherine / Kadri / Katri,Kati,Narvusi,34,21
Catherine / Kadri / Katri,Kati,Põlva,1,1
Catherine / Kadri / Katri,Kati,Pöytyä,1,1
Catherine / Kadri / Katri,Kati,Rovaniemi,1,1
Catherine / Kadri / Katri,Kati,Sauvo,1,1
Catherine / Kadri / Katri,Kati,Serepetta,2,1
Catherine / Kadri / Katri,Kati,Setumaa,2,2
Catherine / Kadri / Katri,Kati,Skuoritsa,1,1
Catherine / Kadri / Katri,Kati,Soikkola,4,3
Catherine / Kadri / Katri,Kati,Tarvastu,1,1
Catherine / Kadri / Katri,Kati,Toksova,6,1
Catherine / Kadri / Katri,Kati,Uskela,1,1
Catherine / Kadri / Katri,Kati,Uusikirkko Tl.,1,1
Catherine / Kadri / Katri,Kati,Vastseliina,1,1
Catherine / Kadri / Katri,Kati,Venjoki,1,1
Catherine / Kadri / Katri,Kati,Vuole,17,4
Catherine / Kadri / Katri,Katri,Haljala,15,3
Catherine / Kadri / Katri,Katri,Hargla,1,1
Catherine / Kadri / Katri,Katri,Helme,31,2
Catherine / Kadri / Katri,Katri,Hietamäki,10,3
Catherine / Kadri / Katri,Katri,Hirvensalmi,1,1
Catherine / Kadri / Katri,Katri,Häädemeeste,15,1
Catherine / Kadri / Katri,Katri,Jaakkima,2,1
Catherine / Kadri / Katri,Katri,Kangasniemi,2,1
Catherine / Kadri / Katri,Katri,Kanneljärvi,1,1
Catherine / Kadri / Katri,Katri,Kaprio,1,1
Catherine / Kadri / Katri,Katri,Karula,14,3
Catherine / Kadri / Katri,Katri,Keltto,2,1
Catherine / Kadri / Katri,Katri,Koivisto,5,1
Catherine / Kadri / Katri,Katri,Kokemäki,1,1
Catherine / Kadri / Katri,Katri,Koprina,10,4
Catherine / Kadri / Katri,Katri,Kuhmo,2,1
Catherine / Kadri / Katri,Katri,Kupanitsa,1,1
Catherine / Kadri / Katri,Katri,Lavansaari,1,1
Catherine / Kadri / Katri,Katri,Liissilä,1,1
Catherine / Kadri / Katri,Katri,Luumäki,1,1
Catherine / Kadri / Katri,Katri,Maaninka,1,1
Catherine / Kadri / Katri,Katri,Markkova,2,1
Catherine / Kadri / Katri,Katri,Moloskovitsa,6,4
Catherine / Kadri / Katri,Katri,Narvusi,19,11
Catherine / Kadri / Katri,Katri,Paistu,107,3
Catherine / Kadri / Katri,Katri,Pyhäjärvi Vpl.,11,1
Catherine / Kadri / Katri,Katri,Repola,2,1
Catherine / Kadri / Katri,Katri,Rääpyvä,4,1
Catherine / Kadri / Katri,Katri,Rõuge,2,2
Catherine / Kadri / Katri,Katri,Sangaste,1,1
Catherine / Kadri / Katri,Katri,Seiskari,1,1
Catherine / Kadri / Katri,Katri,Serepetta,2,2
Catherine / Kadri / Katri,Katri,Setumaa,1,1
Catherine / Kadri / Katri,Katri,Soanlahti,4,2
Catherine / Kadri / Katri,Katri,Soikkola,2,2
Catherine / Kadri / Katri,Katri,Sortavala,5,3
Catherine / Kadri / Katri,Katri,Suistamo,1,1
Catherine / Kadri / Katri,Katri,Suojärvi,3,2
Catherine / Kadri / Katri,Katri,Tarvastu,3,2
Catherine / Kadri / Katri,Katri,Terijoki,1,1
Catherine / Kadri / Katri,Katri,Tohmajärvi,2,1
Catherine / Kadri / Katri,Katri,Toksova,2,1
Catherine / Kadri / Katri,Katri,Tuupovaara,2,1
Catherine / Kadri / Katri,Katri,Tuutari,1,1
Catherine / Kadri / Katri,Katri,Tyrö,8,4
Catherine / Kadri / Katri,Katri,Uhtua,1,1
Catherine / Kadri / Katri,Katri,Urvaste,2,1
Catherine / Kadri / Katri,Katri,Uukuniemi,5,2
Catherine / Kadri / Katri,Katri,Valtimo,1,1
Catherine / Kadri / Katri,Katri,Vastseliina,3,2
Catherine / Kadri / Katri,Katri,Venjoki,7,1
Catherine / Kadri / Katri,Katri,Viitasaari,1,1
Catherine / Kadri / Katri,Katri,Viljandi,48,1
Catherine / Kadri / Katri,Katri,Viru-Nigula,1,1
Catherine / Kadri / Katri,Katri,Vuole,4,1
Catherine / Kadri / Katri,Other,Ambla,5,2
Catherine / Kadri / Katri,Other,Audru,7,2
Catherine / Kadri / Katri,Other,Haljala,3,3
Catherine / Kadri / Katri,Other,Halliste,1,1
Catherine / Kadri / Katri,Other,Harju-Jaani,2,1
Catherine / Kadri / Katri,Other,Helme,1,1
Catherine / Kadri / Katri,Other,Iisaku,1,1
Catherine / Kadri / Katri,Other,Impilahti,2,1
Catherine / Kadri / Katri,Other,Juuru,4,1
Catherine / Kadri / Katri,Other,Järva-Jaani,2,2
Catherine / Kadri / Katri,Other,Järva-Madise,1,1
Catherine / Kadri / Katri,Other,Jõhvi,1,1
Catherine / Kadri / Katri,Other,Kadrina,6,6
Catherine / Kadri / Katri,Other,Kajaani,1,1
Catherine / Kadri / Katri,Other,Karula,44,1
Catherine / Kadri / Katri,Other,Kiuruvesi,1,1
Catherine / Kadri / Katri,Other,Kodavere,4,2
Catherine / Kadri / Katri,Other,Kose,6,2
Catherine / Kadri / Katri,Other,Kuusalu,4,2
Catherine / Kadri / Katri,Other,Lempaala,2,2
Catherine / Kadri / Katri,Other,Lääne-Nigula,1,1
Catherine / Kadri / Katri,Other,Moloskovitsa,2,2
Catherine / Kadri / Katri,Other,Narvusi,3,2
Catherine / Kadri / Katri,Other,Otepää,1,1
Catherine / Kadri / Katri,Other,Paistu,2,1
Catherine / Kadri / Katri,Other,Palamuse,24,1
Catherine / Kadri / Katri,Other,Pomarkku,1,1
Catherine / Kadri / Katri,Other,Puolanka,1,1
Catherine / Kadri / Katri,Other,Põltsamaa,4,2
Catherine / Kadri / Katri,Other,Rakvere,5,1
Catherine / Kadri / Katri,Other,Rapla,2,1
Catherine / Kadri / Katri,Other,Risti,5,1
Catherine / Kadri / Katri,Other,Ruameška,1,1
Catherine / Kadri / Katri,Other,Räpina,48,2
Catherine / Kadri / Katri,Other,Rõuge,3,2
Catherine / Kadri / Katri,Other,Saarde,1,1
Catherine / Kadri / Katri,Other,Sangaste,2,2
Catherine / Kadri / Katri,Other,Setumaa,2,1
Catherine / Kadri / Katri,Other,Simuna,3,2
Catherine / Kadri / Katri,Other,Soutjärvi,1,1
Catherine / Kadri / Katri,Other,Suomenniemi,1,1
Catherine / Kadri / Katri,Other,Suure-Jaani,1,1
Catherine / Kadri / Katri,Other,Tartu-Maarja,1,1
Catherine / Kadri / Katri,Other,Toksova,1,1
Catherine / Kadri / Katri,Other,Tolmačču,2,1
Catherine / Kadri / Katri,Other,Torma,1,1
Catherine / Kadri / Katri,Other,Tyrö,4,3
Catherine / Kadri / Katri,Other,Tõstamaa,1,1
Catherine / Kadri / Katri,Other,Urvaste,4,2
Catherine / Kadri / Katri,Other,Vahto,1,1
Catherine / Kadri / Katri,Other,Vigala,4,2
Catherine / Kadri / Katri,Other,Viljandi,4,3
Catherine / Kadri / Katri,Other,Viru-Jaagupi,1,1
Catherine / Kadri / Katri,Other,Vändra,2,1
Catherine / Kadri / Katri,Other,Võnnu,1,1
Catherine / Kadri / Katri,Other,Äksi,2,1
Jesus / Christ,Christ/Kristus,Ambla,2,1
Jesus / Christ,Christ/Kristus,Brandval,1,1
Jesus / Christ,Christ/Kristus,Evijärvi,1,1
Jesus / Christ,Christ/Kristus,Harjavalta,1,1
Jesus / Christ,Christ/Kristus,Hartola,1,1
Jesus / Christ,Christ/Kristus,Hattula,1,1
Jesus / Christ,Christ/Kristus,Haukipudas,1,1
Jesus / Christ,Christ/Kristus,Ilomantsi,13,5
Jesus / Christ,Christ/Kristus,Impilahti,3,2
Jesus / Christ,Christ/Kristus,Jaala,1,1
Jesus / Christ,Christ/Kristus,Jalasjärvi,3,2
Jesus / Christ,Christ/Kristus,Juupajoki,1,1
Jesus / Christ,Christ/Kristus,Juva,4,3
Jesus / Christ,Christ/Kristus,Jällivaara,1,1
Jesus / Christ,Christ/Kristus,Kanepi,1,1
