person_cluster,area_name,english_category,mentions,poems
Peter / Pietari / Peeter,Karula,Other,1,1
Peter / Pietari / Peeter,Karula,Peter,1,1
Peter / Pietari / Peeter,Karuna,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Karuna,Peter,2,2
Peter / Pietari / Peeter,Karunki,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Karunki,Peter,1,1
Peter / Pietari / Peeter,Karuse,Other,1,1
Peter / Pietari / Peeter,Kattila,Other,2,1
Peter / Pietari / Peeter,Kattila,Peter,1,1
Peter / Pietari / Peeter,Kattila,Petteri/Pietari,1,1
Peter / Pietari / Peeter,Kauhava,Peter,1,1
Peter / Pietari / Peeter,Kaukola,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Kaukola,Peter,1,1
Peter / Pietari / Peeter,Kaustinen,Peter,1,1
Peter / Pietari / Peeter,Keikyä,Other,1,1
Peter / Pietari / Peeter,Keila,Peter,1,1
Peter / Pietari / Peeter,Keltto,Other,1,1
Peter / Pietari / Peeter,Keltto,Petersburg,2,1
Peter / Pietari / Peeter,Kemi,Other,1,1
Peter / Pietari / Peeter,Kemi,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Kemi,Peter,3,3
Peter / Pietari / Peeter,Kerimäki,Pekka/Pekko,4,3
Peter / Pietari / Peeter,Kerimäki,Peter,1,1
Peter / Pietari / Peeter,Kestilä,Other,1,1
Peter / Pietari / Peeter,Kestilä,Pekka/Pekko,2,2
Peter / Pietari / Peeter,Kesälahti,Other,1,1
Peter / Pietari / Peeter,Kesälahti,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Kesälahti,Peter,6,2
Peter / Pietari / Peeter,Kiihtelysvaara,Other,2,2
Peter / Pietari / Peeter,Kiihtelysvaara,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Kiihtelysvaara,Peter,6,4
Peter / Pietari / Peeter,Kiikka,Peter,1,1
Peter / Pietari / Peeter,Kiikoinen,Peter,1,1
Peter / Pietari / Peeter,Kiimaisjärvi,Other,1,1
Peter / Pietari / Peeter,Kiimaisjärvi,Petersburg,1,1
Peter / Pietari / Peeter,Kirvu,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Kisko,Peter,1,1
Peter / Pietari / Peeter,Kitee,Other,4,3
Peter / Pietari / Peeter,Kitee,Pekka/Pekko,5,5
Peter / Pietari / Peeter,Kitee,Peter,5,4
Peter / Pietari / Peeter,Kitee,Petersburg,2,1
Peter / Pietari / Peeter,Kiukainen,Peter,1,1
Peter / Pietari / Peeter,Kiuruvesi,Other,1,1
Peter / Pietari / Peeter,Kiuruvesi,Pekka/Pekko,6,6
Peter / Pietari / Peeter,Kivennapa,Other,1,1
Peter / Pietari / Peeter,Kivennapa,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Kivennapa,Peter,3,3
Peter / Pietari / Peeter,Kivennapa,Petersburg,2,1
Peter / Pietari / Peeter,Kodavere,Peter,1,1
Peter / Pietari / Peeter,Koeru,Other,3,2
Peter / Pietari / Peeter,Koeru,Peeter,2,2
Peter / Pietari / Peeter,Koeru,Peter,10,3
Peter / Pietari / Peeter,Koivisto,Pekka/Pekko,5,3
Peter / Pietari / Peeter,Koivisto,Peter,2,2
Peter / Pietari / Peeter,Kolga-Jaani,Other,6,4
Peter / Pietari / Peeter,Kolga-Jaani,Peeter,1,1
Peter / Pietari / Peeter,Kolga-Jaani,Peter,9,2
Peter / Pietari / Peeter,Konnevesi,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Kontiolahti,Other,2,2
Peter / Pietari / Peeter,Kontiolahti,Pekka/Pekko,2,2
Peter / Pietari / Peeter,Kontiolahti,Peter,3,2
Peter / Pietari / Peeter,Kontokki,Peter,1,1
Peter / Pietari / Peeter,Koprina,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Koprina,Petersburg,1,1
Peter / Pietari / Peeter,Korpiselkä,Other,3,3
Peter / Pietari / Peeter,Korpiselkä,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Korpiselkä,Peter,19,4
Peter / Pietari / Peeter,Korpiselkä,Petersburg,1,1
Peter / Pietari / Peeter,Kose,Other,3,3
Peter / Pietari / Peeter,Kose,Peter,1,1
Peter / Pietari / Peeter,Kuhmo,Pekka/Pekko,2,2
Peter / Pietari / Peeter,Kuhmo,Peter,1,1
Peter / Pietari / Peeter,Kuhmoinen,Peter,4,4
Peter / Pietari / Peeter,Kullamaa,Other,2,1
Peter / Pietari / Peeter,Kuolemajärvi,Other,1,1
Peter / Pietari / Peeter,Kuolemajärvi,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Kuopio,Other,2,2
Peter / Pietari / Peeter,Kuopio,Pekka/Pekko,5,5
Peter / Pietari / Peeter,Kupanitsa,Peter,1,1
Peter / Pietari / Peeter,Kurikka,Other,1,1
Peter / Pietari / Peeter,Kurkijoki,Peter,1,1
Peter / Pietari / Peeter,Kursi,Other,1,1
Peter / Pietari / Peeter,Kursi,Peter,1,1
Peter / Pietari / Peeter,Kuujärvi,Petersburg,2,1
Peter / Pietari / Peeter,Kuusalu,Other,7,5
Peter / Pietari / Peeter,Kuusalu,Peeter,2,2
Peter / Pietari / Peeter,Kuusalu,Peter,5,4
Peter / Pietari / Peeter,Kuusalu,Petersburg,1,1
Peter / Pietari / Peeter,Kuusjoki,Peter,2,2
Peter / Pietari / Peeter,Kuusjärvi,Peter,2,1
Peter / Pietari / Peeter,Kymi,Peter,2,2
Peter / Pietari / Peeter,Käina,Peeter,1,1
Peter / Pietari / Peeter,Käkisalmi,Peter,1,1
Peter / Pietari / Peeter,Kärla,Other,1,1
Peter / Pietari / Peeter,Kärla,Peeter,3,1
Peter / Pietari / Peeter,Kõpu,Other,3,2
Peter / Pietari / Peeter,Kõpu,Peter,2,1
Peter / Pietari / Peeter,Lahti,Peter,1,1
Peter / Pietari / Peeter,Laihia,Peter,5,5
Peter / Pietari / Peeter,Laiuse,Peeter,2,2
Peter / Pietari / Peeter,Laiuse,Peter,2,2
Peter / Pietari / Peeter,Lapinlahti,Other,1,1
Peter / Pietari / Peeter,Lappajärvi,Peter,1,1
Peter / Pietari / Peeter,Lappee,Other,1,1
Peter / Pietari / Peeter,Lappee,Pekka/Pekko,3,1
Peter / Pietari / Peeter,Lappee,Peter,1,1
Peter / Pietari / Peeter,Lapua,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Lapua,Petersburg,1,1
Peter / Pietari / Peeter,Lapväärtti,Peter,1,1
Peter / Pietari / Peeter,Laukaa,Peter,1,1
Peter / Pietari / Peeter,Lavansaari,Other,1,1
Peter / Pietari / Peeter,Lekvattnet,Other,1,1
Peter / Pietari / Peeter,Lemi,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Lemi,Peter,1,1
Peter / Pietari / Peeter,Lempaala,Other,2,2
Peter / Pietari / Peeter,Lempaala,Peter,3,3
Peter / Pietari / Peeter,Lempaala,Petersburg,3,3
Peter / Pietari / Peeter,Lempaala,Petteri/Pietari,1,1
Peter / Pietari / Peeter,Leppävirta,Other,1,1
Peter / Pietari / Peeter,Leppävirta,Pekka/Pekko,8,8
Peter / Pietari / Peeter,Leppävirta,Peter,4,4
Peter / Pietari / Peeter,Leppävirta,Petersburg,1,1
Peter / Pietari / Peeter,Lieto,Other,1,1
Peter / Pietari / Peeter,Lieto,Peter,1,1
Peter / Pietari / Peeter,Liissilä,Other,2,2
Peter / Pietari / Peeter,Liissilä,Peter,3,3
Peter / Pietari / Peeter,Liissilä,Petersburg,1,1
Peter / Pietari / Peeter,Liminka,Pekka/Pekko,2,1
Peter / Pietari / Peeter,Liperi,Other,3,3
Peter / Pietari / Peeter,Liperi,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Liperi,Peter,1,1
Peter / Pietari / Peeter,Loppi,Peter,2,2
Peter / Pietari / Peeter,Luhanka,Peter,1,1
Peter / Pietari / Peeter,Lumivaara,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Lumivaara,Peter,1,1
Peter / Pietari / Peeter,Lumivaara,Petersburg,1,1
Peter / Pietari / Peeter,Längelmäki,Peter,2,2
Peter / Pietari / Peeter,Lääne-Nigula,Other,1,1
Peter / Pietari / Peeter,Lääne-Nigula,Peeter,1,1
Peter / Pietari / Peeter,Lüganuse,Other,1,1
Peter / Pietari / Peeter,Lüganuse,Peter,2,1
Peter / Pietari / Peeter,Maaninka,Other,1,1
Peter / Pietari / Peeter,Maaninka,Pekka/Pekko,7,7
Peter / Pietari / Peeter,Maaninka,Peter,2,2
Peter / Pietari / Peeter,Maaria,Peter,2,2
Peter / Pietari / Peeter,Maarja-Magdaleena,Peeter,1,1
Peter / Pietari / Peeter,Maarja-Magdaleena,Peter,3,2
Peter / Pietari / Peeter,Maksuatiha,Other,2,2
Peter / Pietari / Peeter,Markkova,Other,1,1
Peter / Pietari / Peeter,Martna,Other,1,1
Peter / Pietari / Peeter,Merijärvi,Peter,1,1
Peter / Pietari / Peeter,Merikarvia,Peter,1,1
Peter / Pietari / Peeter,Merimasku,Peter,2,2
Peter / Pietari / Peeter,Messukylä,Petteri/Pietari,1,1
Peter / Pietari / Peeter,Metsäpirtti,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Metsäpirtti,Peter,1,1
Peter / Pietari / Peeter,Miehikkälä,Peter,1,1
Peter / Pietari / Peeter,Mikkeli,Peter,1,1
Peter / Pietari / Peeter,Moloskovitsa,Other,4,4
Peter / Pietari / Peeter,Moloskovitsa,Peter,2,2
Peter / Pietari / Peeter,Moloskovitsa,Petersburg,2,2
Peter / Pietari / Peeter,Moloskovitsa,Petteri/Pietari,1,1
Peter / Pietari / Peeter,Muhos,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Muhu,Peter,5,3
Peter / Pietari / Peeter,Muolaa,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Muolaa,Peter,2,2
Peter / Pietari / Peeter,Muonio,Peter,1,1
Peter / Pietari / Peeter,Mustjala,Other,1,1
Peter / Pietari / Peeter,Muurla,Peter,2,2
Peter / Pietari / Peeter,Mäntsälä,Other,1,1
Peter / Pietari / Peeter,Mäntsälä,Peter,1,1
Peter / Pietari / Peeter,Mäntyharju,Pekka/Pekko,2,1
Peter / Pietari / Peeter,Mäntyharju,Petteri/Pietari,1,1
Peter / Pietari / Peeter,Märjamaa,Other,1,1
Peter / Pietari / Peeter,Narvusi,Other,12,10
Peter / Pietari / Peeter,Narvusi,Peter,24,19
Peter / Pietari / Peeter,Narvusi,Petersburg,4,4
Peter / Pietari / Peeter,Narvusi,Petteri/Pietari,4,4
Peter / Pietari / Peeter,Nastola,Peter,2,2
Peter / Pietari / Peeter,Nekkula,Peter,1,1
Peter / Pietari / Peeter,Nilsiä,Other,3,3
Peter / Pietari / Peeter,Nilsiä,Pekka/Pekko,6,6
Peter / Pietari / Peeter,Nilsiä,Peter,1,1
Peter / Pietari / Peeter,Noarootsi,Peter,6,1
Peter / Pietari / Peeter,Noormarkku,Peter,1,1
Peter / Pietari / Peeter,Noormarkku,Petteri/Pietari,1,1
Peter / Pietari / Peeter,Nurmes,Other,5,5
Peter / Pietari / Peeter,Nurmes,Pekka/Pekko,18,18
Peter / Pietari / Peeter,Nurmes,Peter,3,3
Peter / Pietari / Peeter,Nurmes,Petteri/Pietari,2,2
Peter / Pietari / Peeter,Orimattila,Peter,5,4
Peter / Pietari / Peeter,Otepää,Other,1,1
Peter / Pietari / Peeter,Otepää,Peeter,1,1
Peter / Pietari / Peeter,Otepää,Peter,1,1
Peter / Pietari / Peeter,Oulunsalo,Peter,1,1
Peter / Pietari / Peeter,Paatene,Peter,1,1
Peter / Pietari / Peeter,Paattinen,Other,1,1
Peter / Pietari / Peeter,Paavola,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Paistu,Other,4,2
Peter / Pietari / Peeter,Paistu,Peeter,2,2
Peter / Pietari / Peeter,Paistu,Peter,12,9
Peter / Pietari / Peeter,Palamuse,Other,1,1
Peter / Pietari / Peeter,Palamuse,Peeter,1,1
Peter / Pietari / Peeter,Palamuse,Peter,1,1
Peter / Pietari / Peeter,Paltamo,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Parikkala,Other,2,2
Peter / Pietari / Peeter,Parikkala,Petteri/Pietari,1,1
Peter / Pietari / Peeter,Parkano,Peter,3,3
Peter / Pietari / Peeter,Peetri,Other,5,4
Peter / Pietari / Peeter,Peetri,Peeter,1,1
Peter / Pietari / Peeter,Peetri,Peter,2,1
Peter / Pietari / Peeter,Perho,Other,1,1
Peter / Pietari / Peeter,Perho,Pekka/Pekko,2,1
Peter / Pietari / Peeter,Perho,Peter,1,1
Peter / Pietari / Peeter,Perniö,Peter,3,3
Peter / Pietari / Peeter,Pertteli,Peter,1,1
Peter / Pietari / Peeter,Pieksämäki,Pekka/Pekko,3,3
Peter / Pietari / Peeter,Pieksämäki,Petersburg,1,1
Peter / Pietari / Peeter,Pielavesi,Other,4,4
Peter / Pietari / Peeter,Pielavesi,Pekka/Pekko,10,9
Peter / Pietari / Peeter,Pielavesi,Petersburg,2,1
Peter / Pietari / Peeter,Pielisjärvi,Other,2,2
Peter / Pietari / Peeter,Pielisjärvi,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Pihtipudas,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Pilistvere,Other,3,3
Peter / Pietari / Peeter,Pilistvere,Peeter,4,1
Peter / Pietari / Peeter,Pilistvere,Peter,4,2
Peter / Pietari / Peeter,Polvijärvi,Other,1,1
Peter / Pietari / Peeter,Polvijärvi,Pekka/Pekko,4,4
Peter / Pietari / Peeter,Polvijärvi,Peter,1,1
Peter / Pietari / Peeter,Porajärvi,Other,5,3
Peter / Pietari / Peeter,Porajärvi,Pekka/Pekko,8,4
Peter / Pietari / Peeter,Porajärvi,Peter,2,2
Peter / Pietari / Peeter,Pori,Pekka/Pekko,2,2
Peter / Pietari / Peeter,Pori,Peter,1,1
Peter / Pietari / Peeter,Pudasjärvi,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Pudasjärvi,Peter,1,1
Peter / Pietari / Peeter,Puhja,Other,2,2
Peter / Pietari / Peeter,Puhja,Peter,3,3
Peter / Pietari / Peeter,Puolanka,Peter,1,1
Peter / Pietari / Peeter,Puumala,Other,3,3
Peter / Pietari / Peeter,Puumala,Pekka/Pekko,4,3
Peter / Pietari / Peeter,Puumala,Peter,8,1
Peter / Pietari / Peeter,Pyhäjärvi Ol.,Pekka/Pekko,2,2
Peter / Pietari / Peeter,Pyhäjärvi Ul.,Peter,1,1
Peter / Pietari / Peeter,Pyhäjärvi Vpl.,Pekka/Pekko,2,2
Peter / Pietari / Peeter,Pyhäjärvi Vpl.,Peter,2,2
Peter / Pietari / Peeter,Pyhäranta,Peter,1,1
Peter / Pietari / Peeter,Pyhäselkä,Other,1,1
Peter / Pietari / Peeter,Pyhäselkä,Pekka/Pekko,2,2
Peter / Pietari / Peeter,Pyhäselkä,Peter,1,1
Peter / Pietari / Peeter,Pylkönmäki,Peter,1,1
Peter / Pietari / Peeter,Pälkjärvi,Other,1,1
Peter / Pietari / Peeter,Pälkjärvi,Peter,4,2
Peter / Pietari / Peeter,Pärnu,Other,1,1
Peter / Pietari / Peeter,Pärnu,Peeter,2,1
Peter / Pietari / Peeter,Pärnu,Peter,2,2
Peter / Pietari / Peeter,Pärnu-Jaagupi,Peeter,2,2
Peter / Pietari / Peeter,Põltsamaa,Other,2,2
Peter / Pietari / Peeter,Põltsamaa,Peeter,5,2
Peter / Pietari / Peeter,Põltsamaa,Peter,1,1
Peter / Pietari / Peeter,Põlva,Peeter,1,1
Peter / Pietari / Peeter,Põlva,Peter,7,3
Peter / Pietari / Peeter,Pöide,Other,1,1
Peter / Pietari / Peeter,Pöide,Peter,3,2
Peter / Pietari / Peeter,Pöytyä,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Pöytyä,Peter,2,2
Peter / Pietari / Peeter,Pühalepa,Other,4,2
Peter / Pietari / Peeter,Rakvere,Other,1,1
Peter / Pietari / Peeter,Rannu,Peeter,1,1
Peter / Pietari / Peeter,Rannu,Peter,3,2
Peter / Pietari / Peeter,Rantsila,Pekka/Pekko,4,4
Peter / Pietari / Peeter,Rantsila,Peter,2,2
Peter / Pietari / Peeter,Ranua,Pekka/Pekko,2,1
Peter / Pietari / Peeter,Ranua,Peter,2,2
Peter / Pietari / Peeter,Rauma,Other,1,1
Peter / Pietari / Peeter,Rauma,Peter,4,4
Peter / Pietari / Peeter,Rautalampi,Pekka/Pekko,2,2
Peter / Pietari / Peeter,Rautavaara,Other,3,3
Peter / Pietari / Peeter,Rautavaara,Pekka/Pekko,2,2
Peter / Pietari / Peeter,Rautavaara,Peter,3,3
Peter / Pietari / Peeter,Rautu,Peter,1,1
Peter / Pietari / Peeter,Rautu,Petersburg,2,2
Peter / Pietari / Peeter,Reigi,Peter,2,2
Peter / Pietari / Peeter,Renko,Peter,2,2
Peter / Pietari / Peeter,Repola,Other,1,1
Peter / Pietari / Peeter,Repola,Peter,7,4
Peter / Pietari / Peeter,Repola,Petersburg,1,1
Peter / Pietari / Peeter,Risti,Other,1,1
Peter / Pietari / Peeter,Risti,Peter,9,2
Peter / Pietari / Peeter,Ristiina,Other,1,1
Peter / Pietari / Peeter,Ristiina,Pekka/Pekko,2,2
Peter / Pietari / Peeter,Ristiina,Peter,2,1
Peter / Pietari / Peeter,Ristijärvi,Pekka/Pekko,2,2
Peter / Pietari / Peeter,Rovaniemi,Other,1,1
Peter / Pietari / Peeter,Rovaniemi,Peter,3,3
Peter / Pietari / Peeter,Ruokolahti,Other,1,1
Peter / Pietari / Peeter,Ruovesi,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Ruovesi,Peter,1,1
Peter / Pietari / Peeter,Rymättylä,Other,1,1
Peter / Pietari / Peeter,Räisälä,Peter,1,1
Peter / Pietari / Peeter,Räisälä,Petteri/Pietari,1,1
Peter / Pietari / Peeter,Räpina,Peter,10,3
Peter / Pietari / Peeter,Räpina,Petteri/Pietari,11,2
Peter / Pietari / Peeter,Rääkkylä,Other,1,1
Peter / Pietari / Peeter,Rääkkylä,Pekka/Pekko,2,2
Peter / Pietari / Peeter,Rääkkylä,Peter,4,3
Peter / Pietari / Peeter,Rääkkylä,Petteri/Pietari,1,1
Peter / Pietari / Peeter,Rõngu,Peter,9,8
Peter / Pietari / Peeter,Rõuge,Other,1,1
Peter / Pietari / Peeter,Rõuge,Peter,1,1
Peter / Pietari / Peeter,Saari,Pekka/Pekko,2,2
Peter / Pietari / Peeter,Saari,Peter,1,1
Peter / Pietari / Peeter,Saarijärvi,Other,1,1
Peter / Pietari / Peeter,Saarijärvi,Pekka/Pekko,2,2
Peter / Pietari / Peeter,Saarijärvi,Peter,4,4
Peter / Pietari / Peeter,Sakkola,Petersburg,2,2
Peter / Pietari / Peeter,Salmi,Other,5,4
Peter / Pietari / Peeter,Salmi,Peter,16,6
Peter / Pietari / Peeter,Salo,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Sandova,Other,1,1
Peter / Pietari / Peeter,Sangaste,Other,3,1
Peter / Pietari / Peeter,Sangaste,Peter,5,3
Peter / Pietari / Peeter,Sauvo,Other,1,1
Peter / Pietari / Peeter,Sauvo,Peter,1,1
Peter / Pietari / Peeter,Savitaipale,Other,1,1
Peter / Pietari / Peeter,Savitaipale,Peter,1,1
Peter / Pietari / Peeter,Savitaipale,Petersburg,2,1
Peter / Pietari / Peeter,Savonlinna,Other,1,1
Peter / Pietari / Peeter,Savonlinna,Pekka/Pekko,4,3
Peter / Pietari / Peeter,Savonlinna,Peter,1,1
Peter / Pietari / Peeter,Seiskari,Petersburg,2,1
Peter / Pietari / Peeter,Serepetta,Other,1,1
Peter / Pietari / Peeter,Serepetta,Peter,2,2
Peter / Pietari / Peeter,Serepetta,Petteri/Pietari,2,2
Peter / Pietari / Peeter,Setumaa,Other,3,1
Peter / Pietari / Peeter,Setumaa,Peeter,1,1
Peter / Pietari / Peeter,Setumaa,Peter,6,3
Peter / Pietari / Peeter,Setumaa,Petteri/Pietari,1,1
Peter / Pietari / Peeter,Siilinjärvi,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Simo,Pekka/Pekko,3,2
Peter / Pietari / Peeter,Simo,Peter,1,1
Peter / Pietari / Peeter,Simuna,Other,1,1
Peter / Pietari / Peeter,Simuna,Peeter,1,1
Peter / Pietari / Peeter,Simuna,Peter,1,1
Peter / Pietari / Peeter,Sippola,Other,1,1
Peter / Pietari / Peeter,Sippola,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Skuoritsa,Other,1,1
Peter / Pietari / Peeter,Soanlahti,Other,2,2
Peter / Pietari / Peeter,Soanlahti,Peter,8,6
Peter / Pietari / Peeter,Sodankylä,Peter,1,1
Peter / Pietari / Peeter,Soikkola,Other,14,11
Peter / Pietari / Peeter,Soikkola,Peter,19,14
Peter / Pietari / Peeter,Soikkola,Petteri/Pietari,3,2
Peter / Pietari / Peeter,Somerniemi,Peter,1,1
Peter / Pietari / Peeter,Somero,Peter,2,2
Peter / Pietari / Peeter,Sonkajärvi,Other,2,2
Peter / Pietari / Peeter,Sonkajärvi,Pekka/Pekko,14,14
Peter / Pietari / Peeter,Sortavala,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Sortavala,Peter,3,3
Peter / Pietari / Peeter,Sotkamo,Other,1,1
Peter / Pietari / Peeter,Sotkamo,Pekka/Pekko,4,4
Peter / Pietari / Peeter,Soutjärvi,Other,2,2
Peter / Pietari / Peeter,Soutjärvi,Peter,1,1
Peter / Pietari / Peeter,Soutjärvi,Petersburg,7,5
Peter / Pietari / Peeter,Spankkova,Peter,1,1
Peter / Pietari / Peeter,Suistamo,Other,16,15
Peter / Pietari / Peeter,Suistamo,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Suistamo,Peter,37,13
Peter / Pietari / Peeter,Suistamo,Petersburg,2,2
Peter / Pietari / Peeter,Suistamo,Petteri/Pietari,2,2
Peter / Pietari / Peeter,Sulkava,Other,1,1
Peter / Pietari / Peeter,Sulkava,Petersburg,1,1
Peter / Pietari / Peeter,Suojärvi,Other,9,7
Peter / Pietari / Peeter,Suojärvi,Peter,18,9
Peter / Pietari / Peeter,Suojärvi,Petersburg,4,4
Peter / Pietari / Peeter,Suojärvi,Petteri/Pietari,6,1
Peter / Pietari / Peeter,Suomusjärvi,Other,1,1
Peter / Pietari / Peeter,Suomusjärvi,Peter,1,1
Peter / Pietari / Peeter,Suomussalmi,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Suonenjoki,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Suure-Jaani,Other,2,2
Peter / Pietari / Peeter,Suure-Jaani,Peter,8,7
Peter / Pietari / Peeter,Sysmä,Other,1,1
Peter / Pietari / Peeter,Säfsnäs,Peter,1,1
Peter / Pietari / Peeter,Säkkijärvi,Peter,1,1
Peter / Pietari / Peeter,Säräisniemi,Pekka/Pekko,2,2
Peter / Pietari / Peeter,Säämäjärvi,Other,1,1
Peter / Pietari / Peeter,Säämäjärvi,Peter,1,1
Peter / Pietari / Peeter,Taipalsaari,Pekka/Pekko,2,1
Peter / Pietari / Peeter,Taipalsaari,Peter,1,1
Peter / Pietari / Peeter,Taivassalo,Peter,1,1
Peter / Pietari / Peeter,Tammela,Peter,1,1
Peter / Pietari / Peeter,Tampere,Peter,3,3
Peter / Pietari / Peeter,Tarvastu,Other,2,2
Peter / Pietari / Peeter,Tarvastu,Peter,6,4
Peter / Pietari / Peeter,Tarvastu,Petteri/Pietari,1,1
Peter / Pietari / Peeter,Tervo,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Tervola,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Tervola,Peter,2,1
Peter / Pietari / Peeter,Tohmajärvi,Other,1,1
Peter / Pietari / Peeter,Tohmajärvi,Pekka/Pekko,4,4
Peter / Pietari / Peeter,Tohmajärvi,Peter,2,1
Peter / Pietari / Peeter,Toksova,Other,2,2
Peter / Pietari / Peeter,Toksova,Peter,2,2
Peter / Pietari / Peeter,Toksova,Petersburg,6,5
Peter / Pietari / Peeter,Tolmačču,Other,2,2
Peter / Pietari / Peeter,Tolmačču,Petersburg,1,1
Peter / Pietari / Peeter,Tori,Other,1,1
Peter / Pietari / Peeter,Tori,Peeter,1,1
Peter / Pietari / Peeter,Torma,Other,1,1
Peter / Pietari / Peeter,Torma,Peter,8,3
Peter / Pietari / Peeter,Tulemajärvi,Peter,6,2
Peter / Pietari / Peeter,Turku,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Turku,Peter,1,1
Peter / Pietari / Peeter,Tuulos,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Tuulos,Peter,2,2
Peter / Pietari / Peeter,Tuupovaara,Other,1,1
Peter / Pietari / Peeter,Tuupovaara,Peter,3,1
Peter / Pietari / Peeter,Tuupovaara,Petersburg,2,1
Peter / Pietari / Peeter,Tuusniemi,Other,3,3
Peter / Pietari / Peeter,Tuusniemi,Pekka/Pekko,2,2
Peter / Pietari / Peeter,Tuusniemi,Peter,1,1
Peter / Pietari / Peeter,Tuusula,Peter,1,1
Peter / Pietari / Peeter,Tuutari,Peter,1,1
Peter / Pietari / Peeter,Tuutari,Petersburg,1,1
Peter / Pietari / Peeter,Tyrvää,Peter,3,3
Peter / Pietari / Peeter,Tyrö,Peter,6,6
Peter / Pietari / Peeter,Tyrö,Petersburg,2,2
Peter / Pietari / Peeter,Tytärsaari,Peter,1,1
Peter / Pietari / Peeter,Tõstamaa,Peeter,1,1
Peter / Pietari / Peeter,Töysä,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Töysä,Peter,3,3
Peter / Pietari / Peeter,Töysä,Petteri/Pietari,1,1
Peter / Pietari / Peeter,Türi,Peeter,1,1
Peter / Pietari / Peeter,Uhtua,Other,1,1
Peter / Pietari / Peeter,Uhtua,Pekka/Pekko,2,2
Peter / Pietari / Peeter,Uhtua,Petersburg,1,1
Peter / Pietari / Peeter,Urjala,Peter,1,1
Peter / Pietari / Peeter,Urvaste,Other,1,1
Peter / Pietari / Peeter,Urvaste,Peeter,5,1
Peter / Pietari / Peeter,Urvaste,Peter,2,2
Peter / Pietari / Peeter,Uskela,Peter,10,10
Peter / Pietari / Peeter,Uukuniemi,Peter,5,2
Peter / Pietari / Peeter,Uurainen,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Uusikaupunki,Other,4,4
Peter / Pietari / Peeter,Uusikaupunki,Pekka/Pekko,4,4
Peter / Pietari / Peeter,Uusikaupunki,Peter,4,4
Peter / Pietari / Peeter,Uusikirkko Tl.,Peter,2,2
Peter / Pietari / Peeter,Vahto,Peter,1,1
Peter / Pietari / Peeter,Vahto,Petteri/Pietari,1,1
Peter / Pietari / Peeter,Vaivara,Peeter,2,2
Peter / Pietari / Peeter,Vaivara,Peter,3,2
Peter / Pietari / Peeter,Valkeasaari,Other,2,2
Peter / Pietari / Peeter,Valkeasaari,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Valkjärvi,Petersburg,1,1
Peter / Pietari / Peeter,Valtimo,Pekka/Pekko,2,2
Peter / Pietari / Peeter,Vanaja,Other,1,1
Peter / Pietari / Peeter,Varbla,Other,1,1
Peter / Pietari / Peeter,Varkaus,Other,2,2
Peter / Pietari / Peeter,Varkaus,Peter,1,1
Peter / Pietari / Peeter,Varpaisjärvi,Other,1,1
Peter / Pietari / Peeter,Varpaisjärvi,Pekka/Pekko,2,2
Peter / Pietari / Peeter,Vastseliina,Peter,13,5
Peter / Pietari / Peeter,Vehmersalmi,Pekka/Pekko,1,1
Peter / Pietari / Peeter,Venjoki,Other,1,1
Peter / Pietari / Peeter,Venjoki,Peter,5,5
