p_id,v_id,v_pos,w_pos,county,place_name,person_cluster,person_category,same_person_confidence,detection_signal,word,word_normalised,local_lemma,standard_lemma,root,word_in_english,same_person_note
125618,1749253,5,1,Pärnumaa,Pärnu-Jaagupi,God / Jumala / Jumal,religious_title_or_deity,medium,known_person_name_cluster,jumala,Jumala,Jumala,Jumal,Jumal,God's,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
125634,1749599,6,3,Virumaa,Narva l.,Manni,unmapped_possible_person_name,low,root_name_signal,Manni,Manni,Manni,Manni,Manni (personal name),Manni,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
125647,1749756,9,1,Viljandimaa,Tarvastu,korts,unmapped_possible_person_name,low,root_proper_name,kortsi,kortsile,korts,korts,korts & proper name,to Crooked (John),"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
125647,1749756,9,2,Viljandimaa,Tarvastu,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,known_person_name_cluster,jaanil,Jaanil,Jaan,Jaan,Johannes,at John's,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
125647,1749758,11,4,Viljandimaa,Tarvastu,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,härra,härra,härra,härra,härra,lord,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
125649,1749777,4,1,Viljandimaa,Tarvastu,God / Jumala / Jumal,religious_title_or_deity,medium,known_person_name_cluster,jumal,Jumal,Jumal,Jumal,Jumal,God,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
125659,1749952,11,2,Virumaa,Väike-Maarja,Porkuni,unmapped_possible_person_name,low,root_name_signal,porkunida,Porkunida,Porkuni,Porkuni,Porkuni (manor name),Porkuni,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
125659,1749952,11,2,Tartumaa,Torma,Porkuni,unmapped_possible_person_name,low,root_name_signal,porkunida,Porkunida,Porkuni,Porkuni,Porkuni (manor name),Porkuni,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
125661,1749983,1,3,Virumaa,Väike-Maarja,Ahti,mythic_deity,high,known_person_name_cluster,uhti,ahti,ahti,ahti,ahti (mythological being),water-spirit,Water deity/personified figure.
125661,1749983,1,3,Tartumaa,Torma,Ahti,mythic_deity,high,known_person_name_cluster,uhti,ahti,ahti,ahti,ahti (mythological being),water-spirit,Water deity/personified figure.
125661,1749983,1,6,Virumaa,Väike-Maarja,Ahti,mythic_deity,high,known_person_name_cluster,ahti,ahti,ahti,ahti,ahti (mythological being),water-spirit,Water deity/personified figure.
125661,1749983,1,6,Tartumaa,Torma,Ahti,mythic_deity,high,known_person_name_cluster,ahti,ahti,ahti,ahti,ahti (mythological being),water-spirit,Water deity/personified figure.
125677,1750390,7,2,Saaremaa,Jämaja,Viiu,unmapped_possible_person_name,low,root_proper_name,viiu,Viiu,Viiu,Viiu,(proper name),Viiu,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
125677,1750398,15,2,Saaremaa,Jämaja,Viiu,unmapped_possible_person_name,low,root_proper_name,viiut,Viiut,Viiu,Viiu,(proper name),Viiu,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
125677,1750404,21,4,Saaremaa,Jämaja,Viiu,unmapped_possible_person_name,low,root_proper_name,viiu,Viiu,Viiu,Viiu,(proper name),Viiu,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
125705,1750896,5,4,Viljandimaa,Tarvastu,mann,unmapped_possible_person_name,low,root_proper_name,mannikene,mannikene,mann,mann,Proper name + -kene,little Mann,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
125705,1750897,7,2,Viljandimaa,Tarvastu,mann,unmapped_possible_person_name,low,root_proper_name,manni,manni,mann,mann,Proper name,Mann's,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
125705,1750898,8,1,Viljandimaa,Tarvastu,Anna / Anne / Ann / Anni,given_name_family,medium,root_proper_name,anne,Anne,anne,Anne,Proper name,Anne,Same name family/diminutive set; individual identity depends on poem context.
125737,1751514,22,2,Võrumaa,Rõuge,George / Jüri,given_name_family_or_saint,medium,known_person_name_cluster,jüri,Jüri,Jüri,Jüri,Jüri,George,George/Jüri equivalent; can be saint or ordinary name.
125755,1752026,25,2,Pärnumaa,Halliste,George / Jüri,given_name_family_or_saint,medium,known_person_name_cluster,jüri,Jüri,jüri,Jüri,Jüri,Jüri,George/Jüri equivalent; can be saint or ordinary name.
125755,1752029,28,1,Pärnumaa,Halliste,George / Jüri,given_name_family_or_saint,medium,known_person_name_cluster,jüri,Jüri,jüri,Jüri,Jüri,Jüri,George/Jüri equivalent; can be saint or ordinary name.
125755,1752030,29,1,Pärnumaa,Halliste,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,known_person_name_cluster,hans,Hans,hans,Hans,Hans,Hans,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
125795,1753141,24,3,Viljandimaa,Tarvastu,Mary / Maria / Maarja / Mari,biblical_religious,medium,known_person_name_cluster,marja,marja,marja,mari,mari,berry's,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
125809,1753428,28,4,Setumaa,Setumaa,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,looja,looja,looja,looja,looma,creator's,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
125829,1754175,7,3,Võrumaa,Võrumaa,Annõk,unmapped_possible_person_name,low,root_proper_name,annõkost,Annikost,Annõk,Annõk,Ann (proper name),from Annõk,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
125829,1754176,8,2,Võrumaa,Võrumaa,Maie,unmapped_possible_person_name,low,root_proper_name,maiekõst,Maiekõst,Maie,Maie,Mai (proper name),from Maie,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
125829,1754177,9,2,Võrumaa,Võrumaa,Katre,unmapped_possible_person_name,low,root_proper_name,katrekest,Katrekest,Katre,Katre,Katre (proper name),from Katre,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
125829,1754178,10,1,Võrumaa,Võrumaa,Libe,unmapped_possible_person_name,low,root_proper_name,libõetta,Libedast,libõe+tta,Libe,Libe (proper name),from Libe,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
125829,1754178,10,2,Võrumaa,Võrumaa,Liiso,unmapped_possible_person_name,low,root_proper_name,liisokõst,Liisokõst,Liiso,Liiso,Liisa (proper name),from Liiso,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
125847,1754583,23,1,Pärnumaa,Halliste,Catherine / Kadri / Katri,given_name_family_or_saint,medium,known_person_name_cluster,kõtu,käti,kõtu,käti,käti,sister-in-law,Catherine/Katariina-derived group; in ritual songs may point to St Catherine/Kadri.
125849,1754637,8,1,Pärnumaa,Halliste,Mõtus,unmapped_possible_person_name,low,root_proper_name,mõtus,Mõtus,Mõtus,Mõtus,Proper name,Mõtus,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
125849,1754666,39,2,Pärnumaa,Halliste,Peter / Pietari / Peeter,given_name_family_or_biblical,medium,known_person_name_cluster,peeter,Peeter,Peeter,Peeter,Peeter,Peter,"Pietari/Peeter/Peter are close equivalents; Pekka is included as a name-family variant, not guaranteed same person."
125892,1755400,2,4,Viljandimaa,Tarvastu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märti,Märti,Märti,Märti,Märt,Märti,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
125892,1755400,2,5,Viljandimaa,Tarvastu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märti,Märti,Märti,Märti,Märt,Märti,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
125892,1755401,3,1,Viljandimaa,Tarvastu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märdi,Märti,Märti,Märt,Märt,Märt's,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
125892,1755401,3,4,Viljandimaa,Tarvastu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märti,Märti,Märti,Märti,Märt,Märti,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
125892,1755401,3,5,Viljandimaa,Tarvastu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märti,Märti,Märti,Märti,Märt,Märti,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
125892,1755402,4,3,Viljandimaa,Tarvastu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märti,Märti,Märti,Märti,Märt,Märti,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
125892,1755402,4,4,Viljandimaa,Tarvastu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märti,Märti,Märti,Märti,Märt,Märti,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
125892,1755403,5,4,Viljandimaa,Tarvastu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märti,Märti,Märti,Märti,Märt,Märti,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
125892,1755403,5,5,Viljandimaa,Tarvastu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märti,Märti,Märti,Märti,Märt,Märti,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
125892,1755404,6,1,Viljandimaa,Tarvastu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märt,Märt,Märt,Märt,Märt,Märt,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
125892,1755404,6,6,Viljandimaa,Tarvastu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märti,Märti,Märti,Märti,Märt,Märti,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
125892,1755404,6,7,Viljandimaa,Tarvastu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märti,Märti,Märti,Märti,Märt,Märti,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
125892,1755405,7,5,Viljandimaa,Tarvastu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märti,Märti,Märti,Märti,Märt,Märti,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
125892,1755405,7,6,Viljandimaa,Tarvastu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märti,Märti,Märti,Märti,Märt,Märti,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
125892,1755406,8,5,Viljandimaa,Tarvastu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märti,Märti,Märti,Märti,Märt,Märti,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
125892,1755406,8,6,Viljandimaa,Tarvastu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märti,Märti,Märti,Märti,Märt,Märti,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
125892,1755407,9,5,Viljandimaa,Tarvastu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märti,Märti,Märti,Märti,Märt,Märti,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
125892,1755407,9,6,Viljandimaa,Tarvastu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märti,Märti,Märti,Märti,Märt,Märti,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
125892,1755408,10,4,Viljandimaa,Tarvastu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märti,Märti,Märti,Märti,Märt,Märti,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
125892,1755408,10,5,Viljandimaa,Tarvastu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märti,Märti,Märti,Märti,Märt,Märti,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
125892,1755409,11,4,Viljandimaa,Tarvastu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märti,Märti,Märti,Märti,Märt,Märti,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
125892,1755409,11,5,Viljandimaa,Tarvastu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märti,Märti,Märti,Märti,Märt,Märti,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
125892,1755410,12,2,Viljandimaa,Tarvastu,Elizabeth / Liisa / Liisu / Elli,given_name_family,medium,known_person_name_cluster,liisa,Liisa,Liisa,Liisa,Liisa,Liisa,Elizabeth-derived name family; not one person unless poem context supports it.
125892,1755410,12,5,Viljandimaa,Tarvastu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märti,Märti,Märti,Märti,Märt,Märti,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
125892,1755410,12,6,Viljandimaa,Tarvastu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märti,Märti,Märti,Märti,Märt,Märti,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
125892,1755411,13,2,Viljandimaa,Tarvastu,Anna / Anne / Ann / Anni,given_name_family,medium,known_person_name_cluster,anne,Anne,Anne,Anne,Anne,Anne,Same name family/diminutive set; individual identity depends on poem context.
125892,1755411,13,5,Viljandimaa,Tarvastu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märti,Märti,Märti,Märti,Märt,Märti,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
125892,1755411,13,6,Viljandimaa,Tarvastu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märti,Märti,Märti,Märti,Märt,Märti,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
125892,1755412,14,6,Viljandimaa,Tarvastu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märti,Märti,Märti,Märti,Märt,Märti,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
125892,1755412,14,7,Viljandimaa,Tarvastu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märti,Märti,Märti,Märti,Märt,Märti,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
125892,1755414,16,5,Viljandimaa,Tarvastu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märti,Märti,Märti,Märti,Märt,Märti,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
125892,1755414,16,6,Viljandimaa,Tarvastu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märti,Märti,Märti,Märti,Märt,Märti,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
125892,1755415,17,5,Viljandimaa,Tarvastu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märti,Märti,Märti,Märti,Märt,Märti,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
125892,1755415,17,6,Viljandimaa,Tarvastu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märti,Märti,Märti,Märti,Märt,Märti,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
125892,1755416,18,5,Viljandimaa,Tarvastu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märti,Märti,Märti,Märti,Märt,Märti,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
125892,1755416,18,6,Viljandimaa,Tarvastu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märti,Märti,Märti,Märti,Märt,Märti,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
