person_cluster,area_name,english_variant,mentions,poems
Mary / Maria / Maarja / Mari,Iitti,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Ilmajoki,Mary,2,2
Mary / Maria / Maarja / Mari,Ilomantsi,Maija/Maie,3,3
Mary / Maria / Maarja / Mari,Ilomantsi,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Ilomantsi,Mary,27,23
Mary / Maria / Maarja / Mari,Impilahti,Maria/Maaria,4,3
Mary / Maria / Maarja / Mari,Impilahti,Mary,12,11
Mary / Maria / Maarja / Mari,Inkere,Mari,1,1
Mary / Maria / Maarja / Mari,Isojoki,Mary,3,2
Mary / Maria / Maarja / Mari,Jaakkima,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Jaani,Maija/Maie,4,1
Mary / Maria / Maarja / Mari,Jaani,Mari,1,1
Mary / Maria / Maarja / Mari,Jaani,Mary,1,1
Mary / Maria / Maarja / Mari,Jalasjärvi,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Jalasjärvi,Mary,1,1
Mary / Maria / Maarja / Mari,Janakkala,Maija/Maie,8,8
Mary / Maria / Maarja / Mari,Janakkala,Mary,1,1
Mary / Maria / Maarja / Mari,Joensuu,Mary,1,1
Mary / Maria / Maarja / Mari,Jokioinen,Maija/Maie,2,1
Mary / Maria / Maarja / Mari,Jokioinen,Maria/Maaria,2,1
Mary / Maria / Maarja / Mari,Jokioinen,Mary,2,2
Mary / Maria / Maarja / Mari,Joroinen,Mary,3,3
Mary / Maria / Maarja / Mari,Joutsa,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Joutsa,Mary,2,2
Mary / Maria / Maarja / Mari,Jurva,Mary,1,1
Mary / Maria / Maarja / Mari,Juuka,Mary,4,4
Mary / Maria / Maarja / Mari,Juuru,Mari,1,1
Mary / Maria / Maarja / Mari,Juuru,Mary,1,1
Mary / Maria / Maarja / Mari,Juva,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Juva,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Juva,Mary,19,18
Mary / Maria / Maarja / Mari,Jällivaara,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Jällivaara,Mary,1,1
Mary / Maria / Maarja / Mari,Jämaja,Mari,1,1
Mary / Maria / Maarja / Mari,Jämijärvi,Mary,1,1
Mary / Maria / Maarja / Mari,Jämsä,Mary,1,1
Mary / Maria / Maarja / Mari,Jäppilä,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Järva-Jaani,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Järva-Jaani,Mari,4,3
Mary / Maria / Maarja / Mari,Järva-Jaani,Mary,12,7
Mary / Maria / Maarja / Mari,Järva-Madise,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Järva-Madise,Mari,1,1
Mary / Maria / Maarja / Mari,Järva-Madise,Mary,1,1
Mary / Maria / Maarja / Mari,Jääski,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Jõelähtme,Maija/Maie,3,1
Mary / Maria / Maarja / Mari,Jõelähtme,Mari,3,3
Mary / Maria / Maarja / Mari,Jõelähtme,Mary,6,2
Mary / Maria / Maarja / Mari,Jõhvi,Maija/Maie,6,3
Mary / Maria / Maarja / Mari,Jõhvi,Mari,28,14
Mary / Maria / Maarja / Mari,Jõhvi,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Jõhvi,Mary,14,13
Mary / Maria / Maarja / Mari,Jüri,Mari,9,6
Mary / Maria / Maarja / Mari,Jüri,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Jüri,Mary,6,6
Mary / Maria / Maarja / Mari,Kaarma,Mary,1,1
Mary / Maria / Maarja / Mari,Kaavi,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Kaavi,Mary,10,9
Mary / Maria / Maarja / Mari,Kadrina,Maija/Maie,10,4
Mary / Maria / Maarja / Mari,Kadrina,Mari,18,14
Mary / Maria / Maarja / Mari,Kadrina,Maria/Maaria,3,3
Mary / Maria / Maarja / Mari,Kadrina,Mary,24,14
Mary / Maria / Maarja / Mari,Kalajoki,Maija/Maie,3,2
Mary / Maria / Maarja / Mari,Kalajoki,Mary,2,1
Mary / Maria / Maarja / Mari,Kalvola,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Kalvola,Mary,2,2
Mary / Maria / Maarja / Mari,Kambja,Mary,2,2
Mary / Maria / Maarja / Mari,Kanepi,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Kanepi,Mari,1,1
Mary / Maria / Maarja / Mari,Kanepi,Mary,3,3
Mary / Maria / Maarja / Mari,Kangasniemi,Maija/Maie,4,3
Mary / Maria / Maarja / Mari,Kangasniemi,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Kangasniemi,Mary,1,1
Mary / Maria / Maarja / Mari,Kankaanpää,Mary,5,4
Mary / Maria / Maarja / Mari,Kaprio,Maija/Maie,3,2
Mary / Maria / Maarja / Mari,Kaprio,Mari,4,1
Mary / Maria / Maarja / Mari,Kaprio,Mary,30,17
Mary / Maria / Maarja / Mari,Karinainen,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Karja,Mary,1,1
Mary / Maria / Maarja / Mari,Karkku,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Karksi,Maija/Maie,16,9
Mary / Maria / Maarja / Mari,Karksi,Mari,26,11
Mary / Maria / Maarja / Mari,Karksi,Maria/Maaria,5,2
Mary / Maria / Maarja / Mari,Karksi,Mary,68,47
Mary / Maria / Maarja / Mari,Karula,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Karula,Mari,4,1
Mary / Maria / Maarja / Mari,Karuna,Maija/Maie,3,2
Mary / Maria / Maarja / Mari,Karunki,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Karuse,Mari,12,5
Mary / Maria / Maarja / Mari,Karuse,Mary,6,5
Mary / Maria / Maarja / Mari,Karvia,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Kattila,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Kattila,Mary,3,3
Mary / Maria / Maarja / Mari,Kauhajoki,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Kauhajoki,Mary,1,1
Mary / Maria / Maarja / Mari,Kauhava,Maija/Maie,4,4
Mary / Maria / Maarja / Mari,Kauhava,Mary,6,3
Mary / Maria / Maarja / Mari,Kaukola,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Kaustinen,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Kaustinen,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Kauvatsa,Maija/Maie,3,3
Mary / Maria / Maarja / Mari,Keltto,Mary,2,2
Mary / Maria / Maarja / Mari,Kemi,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Kemi,Mary,1,1
Mary / Maria / Maarja / Mari,Kemijärvi,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Kemijärvi,Mary,2,2
Mary / Maria / Maarja / Mari,Kerimäki,Mary,2,1
Mary / Maria / Maarja / Mari,Kestilä,Mary,2,2
Mary / Maria / Maarja / Mari,Kesälahti,Mary,4,3
Mary / Maria / Maarja / Mari,Kiestinki,Mary,2,1
Mary / Maria / Maarja / Mari,Kihelkonna,Mari,1,1
Mary / Maria / Maarja / Mari,Kihelkonna,Mary,1,1
Mary / Maria / Maarja / Mari,Kihnu,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Kihnu,Mari,5,5
Mary / Maria / Maarja / Mari,Kiihtelysvaara,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Kiihtelysvaara,Mary,3,3
Mary / Maria / Maarja / Mari,Kiimaisjärvi,Mary,2,2
Mary / Maria / Maarja / Mari,Kitee,Mari,1,1
Mary / Maria / Maarja / Mari,Kitee,Mary,16,14
Mary / Maria / Maarja / Mari,Kittilä,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Kittilä,Mary,1,1
Mary / Maria / Maarja / Mari,Kiuruvesi,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Kiuruvesi,Maria/Maaria,3,2
Mary / Maria / Maarja / Mari,Kiuruvesi,Mary,10,5
Mary / Maria / Maarja / Mari,Kivennapa,Maija/Maie,3,3
Mary / Maria / Maarja / Mari,Kivennapa,Mari,5,2
Mary / Maria / Maarja / Mari,Kivennapa,Mary,9,4
Mary / Maria / Maarja / Mari,Kivijärvi,Mary,4,4
Mary / Maria / Maarja / Mari,Kodavere,Maija/Maie,19,4
Mary / Maria / Maarja / Mari,Kodavere,Mari,2,1
Mary / Maria / Maarja / Mari,Kodavere,Mary,7,6
Mary / Maria / Maarja / Mari,Koeru,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Koeru,Mari,12,5
Mary / Maria / Maarja / Mari,Koeru,Mary,7,6
Mary / Maria / Maarja / Mari,Koivisto,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Koivisto,Mari,1,1
Mary / Maria / Maarja / Mari,Koivisto,Mary,3,3
Mary / Maria / Maarja / Mari,Kokemäki,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Kokkola,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Kokkola,Mary,1,1
Mary / Maria / Maarja / Mari,Kolga-Jaani,Maija/Maie,6,4
Mary / Maria / Maarja / Mari,Kolga-Jaani,Mari,25,22
Mary / Maria / Maarja / Mari,Kolga-Jaani,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Kolga-Jaani,Mary,21,14
Mary / Maria / Maarja / Mari,Kontiolahti,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Kontiolahti,Mari,2,2
Mary / Maria / Maarja / Mari,Kontiolahti,Mary,2,1
Mary / Maria / Maarja / Mari,Kontokki,Mari,1,1
Mary / Maria / Maarja / Mari,Kontokki,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Kontokki,Mary,6,6
Mary / Maria / Maarja / Mari,Koprina,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Koprina,Mari,1,1
Mary / Maria / Maarja / Mari,Koprina,Maria/Maaria,2,2
Mary / Maria / Maarja / Mari,Koprina,Mary,1,1
Mary / Maria / Maarja / Mari,Korpilahti,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Korpiselkä,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Korpiselkä,Mari,3,1
Mary / Maria / Maarja / Mari,Korpiselkä,Mary,19,19
Mary / Maria / Maarja / Mari,Kose,Maija/Maie,5,3
Mary / Maria / Maarja / Mari,Kose,Mari,10,5
Mary / Maria / Maarja / Mari,Kose,Mary,15,8
Mary / Maria / Maarja / Mari,Koskenpää,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Koski Hl.,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Kuhmo,Maria/Maaria,2,1
Mary / Maria / Maarja / Mari,Kuhmo,Mary,7,4
Mary / Maria / Maarja / Mari,Kuhmoinen,Mary,4,4
Mary / Maria / Maarja / Mari,Kullamaa,Mari,7,5
Mary / Maria / Maarja / Mari,Kuolemajärvi,Mary,1,1
Mary / Maria / Maarja / Mari,Kuopio,Mary,4,3
Mary / Maria / Maarja / Mari,Kuorevesi,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Kuorevesi,Mary,1,1
Mary / Maria / Maarja / Mari,Kuortane,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Kupanitsa,Mary,2,2
Mary / Maria / Maarja / Mari,Kurikka,Maija/Maie,5,4
Mary / Maria / Maarja / Mari,Kurikka,Mary,3,3
Mary / Maria / Maarja / Mari,Kursi,Mari,5,4
Mary / Maria / Maarja / Mari,Kursi,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Kursi,Mary,6,4
Mary / Maria / Maarja / Mari,Kuujärvi,Mari,1,1
Mary / Maria / Maarja / Mari,Kuusalu,Maija/Maie,10,5
Mary / Maria / Maarja / Mari,Kuusalu,Mari,9,7
Mary / Maria / Maarja / Mari,Kuusalu,Maria/Maaria,4,3
Mary / Maria / Maarja / Mari,Kuusalu,Mary,19,11
Mary / Maria / Maarja / Mari,Kuusamo,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Kuusamo,Maria/Maaria,3,2
Mary / Maria / Maarja / Mari,Kuusamo,Mary,3,3
Mary / Maria / Maarja / Mari,Kuusjoki,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Kuusjärvi,Mary,1,1
Mary / Maria / Maarja / Mari,Kymi,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Käina,Mary,1,1
Mary / Maria / Maarja / Mari,Kärkölä,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Kärla,Mari,1,1
Mary / Maria / Maarja / Mari,Kärsämäki,Mary,2,1
Mary / Maria / Maarja / Mari,Kõpu,Mari,6,2
Mary / Maria / Maarja / Mari,Laihia,Maija/Maie,3,3
Mary / Maria / Maarja / Mari,Laihia,Mary,4,4
Mary / Maria / Maarja / Mari,Laitila,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Laitila,Mari,2,2
Mary / Maria / Maarja / Mari,Laiuse,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Laiuse,Mari,8,6
Mary / Maria / Maarja / Mari,Laiuse,Mary,12,7
Mary / Maria / Maarja / Mari,Lammi,Maija/Maie,3,3
Mary / Maria / Maarja / Mari,Lappajärvi,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Lappajärvi,Maria/Maaria,3,2
Mary / Maria / Maarja / Mari,Lappajärvi,Mary,1,1
Mary / Maria / Maarja / Mari,Lappee,Mary,4,2
Mary / Maria / Maarja / Mari,Lapua,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Lapväärtti,Maria/Maaria,2,1
Mary / Maria / Maarja / Mari,Lapväärtti,Mary,1,1
Mary / Maria / Maarja / Mari,Lavansaari,Mari,2,1
Mary / Maria / Maarja / Mari,Lemi,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Lemi,Mary,2,2
Mary / Maria / Maarja / Mari,Lempaala,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Lempaala,Mari,1,1
Mary / Maria / Maarja / Mari,Lempaala,Mary,17,14
Mary / Maria / Maarja / Mari,Leppävirta,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Leppävirta,Maria/Maaria,3,1
Mary / Maria / Maarja / Mari,Leppävirta,Mary,1,1
Mary / Maria / Maarja / Mari,Lieto,Maija/Maie,4,3
Mary / Maria / Maarja / Mari,Lihula,Mari,1,1
Mary / Maria / Maarja / Mari,Liissilä,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Liissilä,Mari,1,1
Mary / Maria / Maarja / Mari,Liissilä,Mary,6,6
Mary / Maria / Maarja / Mari,Liperi,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Liperi,Mary,4,4
Mary / Maria / Maarja / Mari,Lohtaja,Maija/Maie,2,1
Mary / Maria / Maarja / Mari,Loppi,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Loppi,Mary,5,3
Mary / Maria / Maarja / Mari,Luhanka,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Luhanka,Mary,2,2
Mary / Maria / Maarja / Mari,Lumivaara,Mary,1,1
Mary / Maria / Maarja / Mari,Luopioinen,Mary,1,1
Mary / Maria / Maarja / Mari,Luumäki,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Luumäki,Mari,1,1
Mary / Maria / Maarja / Mari,Luumäki,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Luumäki,Mary,3,3
Mary / Maria / Maarja / Mari,Lääne-Nigula,Mari,1,1
Mary / Maria / Maarja / Mari,Lääne-Nigula,Mary,1,1
Mary / Maria / Maarja / Mari,Lüganuse,Mari,2,1
Mary / Maria / Maarja / Mari,Lüganuse,Mary,9,6
Mary / Maria / Maarja / Mari,Maaninka,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Maaninka,Mary,1,1
Mary / Maria / Maarja / Mari,Maarja-Magdaleena,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Maarja-Magdaleena,Mari,12,7
Mary / Maria / Maarja / Mari,Maarja-Magdaleena,Mary,4,2
Mary / Maria / Maarja / Mari,Markkova,Mari,3,1
Mary / Maria / Maarja / Mari,Markkova,Mary,2,1
Mary / Maria / Maarja / Mari,Martna,Mari,1,1
Mary / Maria / Maarja / Mari,Martna,Mary,2,1
Mary / Maria / Maarja / Mari,Marttila,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Marttila,Mary,7,5
Mary / Maria / Maarja / Mari,Masku,Mary,1,1
Mary / Maria / Maarja / Mari,Merikarvia,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Merikarvia,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Metsäpirtti,Maija/Maie,3,3
Mary / Maria / Maarja / Mari,Metsäpirtti,Mary,7,6
Mary / Maria / Maarja / Mari,Mietoinen,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Mihkli,Mari,10,5
Mary / Maria / Maarja / Mari,Miikkulainen,Mari,1,1
Mary / Maria / Maarja / Mari,Miikkulainen,Mary,2,1
Mary / Maria / Maarja / Mari,Moloskovitsa,Mari,5,3
Mary / Maria / Maarja / Mari,Moloskovitsa,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Moloskovitsa,Mary,7,6
Mary / Maria / Maarja / Mari,Mouhijärvi,Maija/Maie,9,6
Mary / Maria / Maarja / Mari,Mouhijärvi,Maria/Maaria,2,1
Mary / Maria / Maarja / Mari,Muhos,Maija/Maie,4,3
Mary / Maria / Maarja / Mari,Muhos,Mary,2,2
Mary / Maria / Maarja / Mari,Muhu,Maija/Maie,8,1
Mary / Maria / Maarja / Mari,Muhu,Mari,4,3
Mary / Maria / Maarja / Mari,Muhu,Mary,2,2
Mary / Maria / Maarja / Mari,Multia,Mary,1,1
Mary / Maria / Maarja / Mari,Muolaa,Mari,5,2
Mary / Maria / Maarja / Mari,Muolaa,Mary,2,2
Mary / Maria / Maarja / Mari,Mustjala,Mari,2,2
Mary / Maria / Maarja / Mari,Muurla,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Muurla,Maria/Maaria,2,1
Mary / Maria / Maarja / Mari,Muurla,Mary,2,1
Mary / Maria / Maarja / Mari,Muuruvesi,Mary,1,1
Mary / Maria / Maarja / Mari,Mynämäki,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Mäntsälä,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Mäntsälä,Maria/Maaria,2,1
Mary / Maria / Maarja / Mari,Mäntyharju,Maija/Maie,5,4
Mary / Maria / Maarja / Mari,Mäntyharju,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Märjamaa,Mari,5,4
Mary / Maria / Maarja / Mari,Märjamaa,Mary,3,2
Mary / Maria / Maarja / Mari,Nakkila,Mary,1,1
Mary / Maria / Maarja / Mari,Narvusi,Maija/Maie,189,41
Mary / Maria / Maarja / Mari,Narvusi,Mari,27,15
Mary / Maria / Maarja / Mari,Narvusi,Maria/Maaria,3,3
Mary / Maria / Maarja / Mari,Narvusi,Mary,99,61
Mary / Maria / Maarja / Mari,Nilsiä,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Nilsiä,Mary,2,2
Mary / Maria / Maarja / Mari,Nissi,Mari,2,1
Mary / Maria / Maarja / Mari,Nivala,Mary,3,2
Mary / Maria / Maarja / Mari,Norra Finnskoga,Mary,2,2
Mary / Maria / Maarja / Mari,Nousiainen,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Nousiainen,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Nurmes,Maija/Maie,6,5
Mary / Maria / Maarja / Mari,Nurmes,Maria/Maaria,2,1
Mary / Maria / Maarja / Mari,Nurmes,Mary,13,10
Mary / Maria / Maarja / Mari,Nyskoga,Mary,1,1
Mary / Maria / Maarja / Mari,Nõo,Mari,1,1
Mary / Maria / Maarja / Mari,Nõo,Mary,1,1
Mary / Maria / Maarja / Mari,Oravainen,Mary,1,1
Mary / Maria / Maarja / Mari,Orimattila,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Orimattila,Mary,3,2
Mary / Maria / Maarja / Mari,Otepää,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Otepää,Mari,5,3
Mary / Maria / Maarja / Mari,Otepää,Mary,6,5
Mary / Maria / Maarja / Mari,Oulu,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Oulu,Maria/Maaria,2,1
Mary / Maria / Maarja / Mari,Oulu,Mary,1,1
Mary / Maria / Maarja / Mari,Paattinen,Maija/Maie,4,3
Mary / Maria / Maarja / Mari,Paavola,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Padasjoki,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Padasjoki,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Paide,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Paide,Mari,10,2
Mary / Maria / Maarja / Mari,Paide,Mary,3,3
Mary / Maria / Maarja / Mari,Paimio,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Paimio,Maria/Maaria,2,1
Mary / Maria / Maarja / Mari,Paimio,Mary,5,2
Mary / Maria / Maarja / Mari,Paistu,Maija/Maie,7,3
Mary / Maria / Maarja / Mari,Paistu,Mari,22,12
Mary / Maria / Maarja / Mari,Paistu,Mary,27,19
Mary / Maria / Maarja / Mari,Palamuse,Mari,26,10
Mary / Maria / Maarja / Mari,Palamuse,Maria/Maaria,2,1
Mary / Maria / Maarja / Mari,Palamuse,Mary,6,3
Mary / Maria / Maarja / Mari,Paltamo,Maria/Maaria,3,1
Mary / Maria / Maarja / Mari,Paltamo,Mary,3,1
Mary / Maria / Maarja / Mari,Parkano,Mary,4,4
Mary / Maria / Maarja / Mari,Peetri,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Peetri,Mari,10,8
Mary / Maria / Maarja / Mari,Peetri,Mary,5,2
Mary / Maria / Maarja / Mari,Perho,Maria/Maaria,2,1
Mary / Maria / Maarja / Mari,Perniö,Mary,2,2
Mary / Maria / Maarja / Mari,Pertteli,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Pertteli,Mary,1,1
Mary / Maria / Maarja / Mari,Pieksämäki,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Pieksämäki,Mary,7,6
Mary / Maria / Maarja / Mari,Pielavesi,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Pielavesi,Mary,7,5
Mary / Maria / Maarja / Mari,Pielisjärvi,Maija/Maie,3,3
Mary / Maria / Maarja / Mari,Pielisjärvi,Mary,4,4
Mary / Maria / Maarja / Mari,Pihlajavesi,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Piikkiö,Maija/Maie,3,3
Mary / Maria / Maarja / Mari,Piippola,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Piippola,Mary,4,2
Mary / Maria / Maarja / Mari,Pilistvere,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Pilistvere,Mari,18,7
Mary / Maria / Maarja / Mari,Pilistvere,Mary,13,5
Mary / Maria / Maarja / Mari,Pistojärvi,Mary,1,1
Mary / Maria / Maarja / Mari,Polvijärvi,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Pomarkku,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Porajärvi,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Porajärvi,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Porajärvi,Mary,17,12
Mary / Maria / Maarja / Mari,Pori,Mary,1,1
Mary / Maria / Maarja / Mari,Posio,Mary,1,1
Mary / Maria / Maarja / Mari,Pudasjärvi,Maija/Maie,3,2
Mary / Maria / Maarja / Mari,Pudasjärvi,Maria/Maaria,2,2
Mary / Maria / Maarja / Mari,Pudasjärvi,Mary,2,1
Mary / Maria / Maarja / Mari,Puhja,Mari,3,2
Mary / Maria / Maarja / Mari,Puhja,Mary,4,3
Mary / Maria / Maarja / Mari,Pukkila,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Punkalaidun,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Punkalaidun,Maria/Maaria,2,1
Mary / Maria / Maarja / Mari,Puolanka,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Puolanka,Maria/Maaria,2,1
Mary / Maria / Maarja / Mari,Puolanka,Mary,1,1
Mary / Maria / Maarja / Mari,Pusula,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Puumala,Mary,3,2
Mary / Maria / Maarja / Mari,Pyhäjärvi Ol.,Mary,1,1
Mary / Maria / Maarja / Mari,Pyhäjärvi Ul.,Maija/Maie,3,2
Mary / Maria / Maarja / Mari,Pyhäjärvi Ul.,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Pyhäjärvi Ul.,Mary,2,1
Mary / Maria / Maarja / Mari,Pyhäjärvi Vpl.,Maija/Maie,3,3
Mary / Maria / Maarja / Mari,Pyhäjärvi Vpl.,Mary,1,1
Mary / Maria / Maarja / Mari,Pyhäselkä,Mary,1,1
Mary / Maria / Maarja / Mari,Pylkönmäki,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Pälkjärvi,Mary,6,5
Mary / Maria / Maarja / Mari,Pälkäne,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Pärnu,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Pärnu,Mari,3,3
Mary / Maria / Maarja / Mari,Pärnu,Mary,4,4
Mary / Maria / Maarja / Mari,Pärnu-Jaagupi,Mari,10,4
Mary / Maria / Maarja / Mari,Pärnu-Jaagupi,Mary,9,1
Mary / Maria / Maarja / Mari,Põltsamaa,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Põltsamaa,Mari,15,7
Mary / Maria / Maarja / Mari,Põltsamaa,Maria/Maaria,2,2
Mary / Maria / Maarja / Mari,Põltsamaa,Mary,25,9
Mary / Maria / Maarja / Mari,Põlva,Maija/Maie,4,4
Mary / Maria / Maarja / Mari,Põlva,Mari,3,3
Mary / Maria / Maarja / Mari,Põlva,Mary,6,5
Mary / Maria / Maarja / Mari,Pöide,Maija/Maie,24,2
Mary / Maria / Maarja / Mari,Pöide,Mari,2,1
Mary / Maria / Maarja / Mari,Pöide,Mary,2,2
Mary / Maria / Maarja / Mari,Pöytyä,Maija/Maie,7,4
Mary / Maria / Maarja / Mari,Pühalepa,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Pühalepa,Mari,2,2
Mary / Maria / Maarja / Mari,Pühalepa,Mary,1,1
Mary / Maria / Maarja / Mari,Raahe,Maija/Maie,2,1
Mary / Maria / Maarja / Mari,Rakvere,Mari,1,1
Mary / Maria / Maarja / Mari,Rakvere,Mary,2,1
Mary / Maria / Maarja / Mari,Rannu,Mari,5,5
Mary / Maria / Maarja / Mari,Rannu,Maria/Maaria,1,1
Mary / Maria / Maarja / Mari,Rannu,Mary,1,1
Mary / Maria / Maarja / Mari,Rantsila,Maija/Maie,5,4
Mary / Maria / Maarja / Mari,Rantsila,Mary,3,3
Mary / Maria / Maarja / Mari,Ranua,Maija/Maie,7,5
Mary / Maria / Maarja / Mari,Ranua,Mary,2,2
Mary / Maria / Maarja / Mari,Rapla,Mari,4,4
Mary / Maria / Maarja / Mari,Rauma,Maija/Maie,2,2
Mary / Maria / Maarja / Mari,Rautalampi,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Rautalampi,Mary,1,1
Mary / Maria / Maarja / Mari,Rautavaara,Mary,2,2
Mary / Maria / Maarja / Mari,Reigi,Maija/Maie,1,1
Mary / Maria / Maarja / Mari,Reigi,Mari,3,2
