feature_rank_by_size,semantic_name_group,english_variant,area_name,macroRegion,langLabel,langCode,standard_lemma,mentions,poems,top_local_lemmas,top_surface_forms,top_word_in_english
1,Mary / Maria / Maarja / Mari,Mari,Vändra,Estonia core/west,North Estonian,viP,Mari,2,1,Mari (2),Mari (2),Mari (2)
1,Mary / Maria / Maarja / Mari,Maija/Maie,Vändra,Estonia core/west,North Estonian,viP,mai,1,1,mai (1),maie (1),Maie's (1)
1,Mary / Maria / Maarja / Mari,Mari,Vändra,Estonia core/west,North Estonian,viP,mari,1,1,mari (1),mari (1),Mari (1)
1,Mary / Maria / Maarja / Mari,Mary,Vändra,Estonia core/west,North Estonian,viP,Maaria,1,1,Maaria (1),Maaria (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Mary,Võnnu,Estonia core/west,South Estonian,viE,Mari,4,2,Mari (4),Mari (3); Marike (1),Mary (3); Mary (diminutive) (1)
1,Mary / Maria / Maarja / Mari,Mary,Võnnu,Estonia core/west,South Estonian,viE,Maarja,3,2,Maarja (3),Maarja (3),Mary (3)
1,Mary / Maria / Maarja / Mari,Mari,Võnnu,Estonia core/west,South Estonian,viE,Mari,2,2,Mari (2),Mari (2),Mari (2)
1,Mary / Maria / Maarja / Mari,Maria/Maaria,Ylikiiminki,Finland/Savo-Karelia,Finnish,su,Maria,2,1,Maria (2),Maria (2),Maria (2)
1,Mary / Maria / Maarja / Mari,Maija/Maie,Ylikiiminki,Finland/Savo-Karelia,Finnish,su,Maija (prop.),1,1,Maija-n (1),Maijan (1),of Maija (1)
1,Mary / Maria / Maarja / Mari,Maija/Maie,Ylitornio,Finland/Savo-Karelia,Finnish,su,makaranmaija,1,1,makara-Maija (1),makaranmaija (1),sausage-Maija (1)
1,Mary / Maria / Maarja / Mari,Maija/Maie,Yläne,Finland/Savo-Karelia,Finnish,su,Maija,4,3,Maija (4),Maijaa (2); Maija (2),Maija (3); Maija's (1)
1,Mary / Maria / Maarja / Mari,Maija/Maie,Yläne,Finland/Savo-Karelia,Finnish,su,makkara-Maija,1,1,makkara-Maija (1),Makkara-Maija (1),Sausage-Maija (1)
1,Mary / Maria / Maarja / Mari,Mari,Äksi,Estonia core/west,North Estonian,viP,Mari,6,4,Mari (6),Mari (3); Maril (3),Mari (3); at Mari's (1); on Mari (1); on-Mari (1)
1,Mary / Maria / Maarja / Mari,Mari,Äksi,Estonia core/west,North Estonian,viP,Marikene,2,1,Marikene (2),Marikene (2),little Mari (2)
1,Mary / Maria / Maarja / Mari,Mary,Äksi,Estonia core/west,North Estonian,viP,Maarja,2,2,maarja (1); Maaria (1),Maarja (2),Mary (2)
1,Mary / Maria / Maarja / Mari,Mari,Äksi,Estonia core/west,North Estonian,viP,Marike,1,1,Marikene (1),Marikene (1),little-Mari (1)
1,Mary / Maria / Maarja / Mari,Mary,Äksi,Estonia core/west,North Estonian,viP,Mari,1,1,Mari (1),Mari (1),Mary (1)
1,Mary / Maria / Maarja / Mari,Mary,Östmark,Finland/Savo-Karelia,Finnish,su,Maria,1,1,Moaria (1),Mariaan? (1),Mary (1)
2,Martin / Mart / Märt,Martin,Ambla,Estonia core/west,North Estonian,viP,mart,17,2,mart (17),mart (10); mardi (4); mardile (2); mardil (1),Martin (10); Martin's (4); to Martin (2); on Martin (1)
2,Martin / Mart / Märt,Martin,Ambla,Estonia core/west,North Estonian,viP,mard,8,2,mart (8),mardi (4); mart (3); mardile (1),martin (5); Martin (2); for martin (1)
2,Martin / Mart / Märt,Martin,Ambla,Estonia core/west,North Estonian,viP,Mart,7,2,Mart (7),Mart (4); Marti (2); Mardile (1),Martin (6); to Martin (1)
2,Martin / Mart / Märt,Mardi/Mard,Ambla,Estonia core/west,North Estonian,viP,Märt,3,2,Märt (2); mart (1),Mardi (2); Mardile (1),Mardi's (2); to Mardi (1)
2,Martin / Mart / Märt,Martin,Ambla,Estonia core/west,North Estonian,viP,Märt,3,1,Mart (3),Mart (2); Mardi (1),Martin (2); Martin's (1)
2,Martin / Mart / Märt,Martin,Ambla,Estonia core/west,North Estonian,viP,mardisand,3,3,mardisand (3),mardisandid (3),Martin's messengers (2); Martin's envoys (1)
2,Martin / Mart / Märt,Mart/Marti,Ambla,Estonia core/west,North Estonian,viP,Märt,2,1,Mart (2),Mart (2),Mart (2)
2,Martin / Mart / Märt,Mardi/Mard,Ambla,Estonia core/west,North Estonian,viP,mardisant,1,1,mardisant (1),mardisandid (1),Mardi's messengers (1)
2,Martin / Mart / Märt,Mart/Marti,Ambla,Estonia core/west,North Estonian,viP,Mart,1,1,Mart (1),Mart (1),Mart (1)
2,Martin / Mart / Märt,Martin,Ambla,Estonia core/west,North Estonian,viP,Mard,1,1,Mard (1),Mardi (1),Martin's (1)
2,Martin / Mart / Märt,Martin,Ambla,Estonia core/west,North Estonian,viP,Mardisand,1,1,Mardi_sand (1),Mardi sandi (1),Martin's messenger (1)
2,Martin / Mart / Märt,Martin,Ambla,Estonia core/west,North Estonian,viP,Mardisandid,1,1,Mardi_sand (1),Mardi sandid (1),Martin's messengers (1)
2,Martin / Mart / Märt,Martin,Ambla,Estonia core/west,North Estonian,viP,Sandi-Mardi,1,1,sandimardi (1),Sandi-Mardi (1),St-Martin's (1)
2,Martin / Mart / Märt,Martin,Ambla,Estonia core/west,North Estonian,viP,mardipäev,1,1,mardipäev (1),mardipäeva (1),Martin's Day (1)
2,Martin / Mart / Märt,Martin,Ambla,Estonia core/west,North Estonian,viP,mardisandid,1,1,mardisandid (1),mardisandid (1),Martin's guests (1)
2,Martin / Mart / Märt,Mart/Marti,Anseküla,Estonia core/west,North Estonian,viP,Mart,3,2,Mart (3),Mart (3),Mart (3)
2,Martin / Mart / Märt,Mardi/Mard,Anseküla,Estonia core/west,North Estonian,viP,Mardi,1,1,Mardi (1),Mardil (1),to Mardi (1)
2,Martin / Mart / Märt,Martin,Audru,Estonia core/west,North Estonian,viP,Mart,8,1,Mart (8),Mart (8),Martin (8)
2,Martin / Mart / Märt,Mart/Marti,Audru,Estonia core/west,North Estonian,viP,Mart,6,1,Mart (6),Mart (6),Mart (6)
2,Martin / Mart / Märt,Märt/Märti,Audru,Estonia core/west,North Estonian,viP,märt,6,1,märti (3); märt (3),märti (3); märdil (2); märdi (1),Märt (3); Märt's (3)
2,Martin / Mart / Märt,Mart/Marti,Audru,Estonia core/west,North Estonian,viP,mart,2,1,mart (2),mardi (1); mart (1),of mart (1); mart (1)
2,Martin / Mart / Märt,Martin,Audru,Estonia core/west,North Estonian,viP,Mardi,2,1,Mardi (2),Mardi (2),Martin (2)
2,Martin / Mart / Märt,Martin,Audru,Estonia core/west,North Estonian,viP,Mardipäev,1,1,Mardi (1),Mardipäev (1),Martin (1)
2,Martin / Mart / Märt,Martin,Hageri,Estonia core/west,North Estonian,viP,mart,11,2,mart (11),mart (7); mardi (3); mardil (1),Martin (7); Martin's (3); to Martin (1)
2,Martin / Mart / Märt,Martin,Hageri,Estonia core/west,North Estonian,viP,mardike,2,1,mardikene (2),mardikene (2),little Martin (2)
2,Martin / Mart / Märt,Martin,Hageri,Estonia core/west,North Estonian,viP,mardisand,2,1,mardisandikene (2),mardisandikene (2),Martin's envoy (2)
2,Martin / Mart / Märt,Mart/Marti,Hageri,Estonia core/west,North Estonian,viP,Mart,1,1,Mart (1),Mardi (1),Mart's (1)
2,Martin / Mart / Märt,Martin,Halikko,Finland/Savo-Karelia,Finnish,su,Martti,1,1,Martti (1),Martti (1),Martin (1)
2,Martin / Mart / Märt,Martin,Haljala,Estonia core/west,North Estonian,viP,Mart,20,4,Mart (13); Marti (5); mart (2),Mart (7); Mardi (6); Marti (6); Mardil (1),Martin (13); Martin's (6); on Martin (1)
2,Martin / Mart / Märt,Mart/Marti,Haljala,Estonia core/west,North Estonian,viP,Mart,19,5,Mart (15); mardi (3); marti (1),Mart (11); Mardi (7); Mardit (1),Mart (12); Mart's (7)
2,Martin / Mart / Märt,Mardi/Mard,Haljala,Estonia core/west,North Estonian,viP,Mard,8,1,Mardi (6); Mardikene (2),Mardile (3); Mardi (2); Mardikene (2); Mardil (1),to Mardi (3); Mardi's (2); little Mardi (2); at Mardi (1)
2,Martin / Mart / Märt,Martin,Haljala,Estonia core/west,North Estonian,viP,Mard,7,1,Mardi (5); Mart (2),Mardi (5); Mart (2),Martin (7)
2,Martin / Mart / Märt,Mardi/Mard,Haljala,Estonia core/west,North Estonian,viP,mard,4,1,mard (4),mardi (4),mard's (4)
2,Martin / Mart / Märt,Mardi/Mard,Haljala,Estonia core/west,North Estonian,viP,mardisand,4,1,mardisand (2); mardisandikene (2),mardisandikene (2); mardisandid (1); mardisandi (1),little Mardi's messenger (2); Mardi's guests (1); Mardi's messenger (1)
2,Martin / Mart / Märt,Martin,Haljala,Estonia core/west,North Estonian,viP,Marti,4,1,marti (4),Marti (4),Martin (part.) (4)
2,Martin / Mart / Märt,Mart/Marti,Haljala,Estonia core/west,North Estonian,viP,mard,2,1,mard (2),mart (2),Mart (2)
2,Martin / Mart / Märt,Martin,Haljala,Estonia core/west,North Estonian,viP,mardikene,2,1,mardikene (2),mardikene (2),little Martin (2)
2,Martin / Mart / Märt,Mardi/Mard,Haljala,Estonia core/west,North Estonian,viP,sandimardi,1,1,sandimardi (1),sandimardi (1),beggar Mardi (1)
2,Martin / Mart / Märt,Mart/Marti,Haljala,Estonia core/west,North Estonian,viP,mardike,1,1,mardi+kene (1),mardikene (1),little Mart (1)
2,Martin / Mart / Märt,Martin,Haljala,Estonia core/west,North Estonian,viP,mardike,1,1,mardikene (1),mardikene (1),little Martin (1)
2,Martin / Mart / Märt,Martin,Haljala,Estonia core/west,North Estonian,viP,mardipäev,1,1,mardipäev (1),mardipäevaks (1),for St. Martin's Day (1)
2,Martin / Mart / Märt,Martin,Haljala,Estonia core/west,North Estonian,viP,mardisandike,1,1,mardisandikene (1),mardisandikene (1),little lord Martin (1)
2,Martin / Mart / Märt,Märt/Märti,Halliste,Estonia core/west,South Estonian,viE,märti,51,1,märti (51),märti (51),Märti (51)
2,Martin / Mart / Märt,Martin,Halliste,Estonia core/west,South Estonian,viE,Märt,34,1,Märti (34),Märti (34),Martin (34)
2,Martin / Mart / Märt,Mart/Marti,Halliste,Estonia core/west,South Estonian,viE,Mard,30,1,Mard (30),Mardi (29); mart (1),Marti (29); Mart (1)
2,Martin / Mart / Märt,Märt/Märti,Halliste,Estonia core/west,South Estonian,viE,Märti,18,1,Märti (18),Märti (18),Märti (18)
2,Martin / Mart / Märt,Märt/Märti,Halliste,Estonia core/west,South Estonian,viE,märt,16,2,märt (16),märdi (11); märt (3); märdil (2),Märt's (11); Märt (3); on Märt (2)
2,Martin / Mart / Märt,Märt/Märti,Halliste,Estonia core/west,South Estonian,viE,Märt,11,9,Märt (8); Märti (2); märdi (1),Märti (4); Märdil (2); Märt (2); märdi (2); Märde (1),Märt's (7); to Märt (1); at Märti (1); Märt (1); Märti (1)
2,Martin / Mart / Märt,Mardi/Mard,Halliste,Estonia core/west,South Estonian,viE,märt,9,1,märt (9),märdi (5); märti (3); märdike (1),Märdi's (5); Märdi (3); little Märdi (1)
2,Martin / Mart / Märt,Märt/Märti,Halliste,Estonia core/west,South Estonian,viE,Märten,6,1,Märdi (6),Märti (6),Märt's (6)
2,Martin / Mart / Märt,Martin,Halliste,Estonia core/west,South Estonian,viE,Mart,5,1,Mart (5),Mart (5),Martin (5)
2,Martin / Mart / Märt,Mardi/Mard,Halliste,Estonia core/west,South Estonian,viE,Märdi,1,1,Märdi (1),Märdi (1),Märdi (1)
2,Martin / Mart / Märt,Mart/Marti,Halliste,Estonia core/west,South Estonian,viE,Mart,1,1,Mart (1),Mart (1),Mart (1)
2,Martin / Mart / Märt,Martin,Halliste,Estonia core/west,South Estonian,viE,Mard,1,1,Mard (1),mardi (1),Martin's (1)
2,Martin / Mart / Märt,Märt/Märti,Halliste,Estonia core/west,South Estonian,viE,Märteni,1,1,Märti (1),Märti (1),Märt (1)
2,Martin / Mart / Märt,Märt/Märti,Halliste,Estonia core/west,South Estonian,viE,Märtenil,1,1,Märdil (1),Märtil (1),at Märt (1)
2,Martin / Mart / Märt,Mardi/Mard,Hanila,Estonia core/west,North Estonian,viP,mardid,2,1,mardit (2),mardit (2),Mardi (2)
2,Martin / Mart / Märt,Mardi/Mard,Hanila,Estonia core/west,North Estonian,viP,mart,2,1,mart (2),mardi (2),Mardi's (2)
2,Martin / Mart / Märt,Mart/Marti,Hanila,Estonia core/west,North Estonian,viP,mart,2,1,mart (2),mart (2),Mart (2)
2,Martin / Mart / Märt,Mardi/Mard,Hanila,Estonia core/west,North Estonian,viP,Mart,1,1,Mart (1),Mardi (1),Mardi's (1)
2,Martin / Mart / Märt,Martin,Hargla,South Estonia/Seto,South Estonian,viE,Mard,2,1,Mard (2),Mardi (1); Mardil (1),Martin's (1); on Martin (1)
2,Martin / Mart / Märt,Martin,Hargla,South Estonia/Seto,South Estonian,viE,Mardisant,1,1,Mardisand (1),Mardisand (1),Martin (1)
2,Martin / Mart / Märt,Martin,Harju-Jaani,Estonia core/west,North Estonian,viP,mart,13,2,mart (13),mardi (7); marti (4); mardile (1); mardil (1),Martin's (7); Martin (4); to Martin (2)
2,Martin / Mart / Märt,Mart/Marti,Harju-Jaani,Estonia core/west,North Estonian,viP,Mart,2,2,Mart (2),Mart (2),Mart (2)
2,Martin / Mart / Märt,Mardi/Mard,Harju-Jaani,Estonia core/west,North Estonian,viP,(proper name),1,1,mardi (1),Mardi (1),Mardi (1)
2,Martin / Mart / Märt,Martin,Haukipudas,Finland/Savo-Karelia,Finnish,su,Martti,1,1,Martin (1),Martin (1),Martin's (1)
2,Martin / Mart / Märt,Märt/Märti,Helme,Estonia core/west,South Estonian,viE,Märt,112,6,Märti (85); Märt (20); märdi (6); märti (1),Märti (94); Märt (10); Märdil (4); Märtil (2); Märtilegi (1); Märtikene (1),Märti (82); Märt (13); Märt's (13); at Märt's (2); to Märt too (1); little Märt (1)
2,Martin / Mart / Märt,Martin,Helme,Estonia core/west,South Estonian,viE,Märt,70,1,Märti (70),Märti (70),Martin (69); Martin's (1)
2,Martin / Mart / Märt,Märt/Märti,Helme,Estonia core/west,South Estonian,viE,Märti,20,1,Märti (20),Märti (20),Märti (20)
2,Martin / Mart / Märt,Mardi/Mard,Helme,Estonia core/west,South Estonian,viE,mart,8,1,mard (7); mart (1),mardi (5); mardile (2); mard (1),Mardi's (5); to Mard (2); Mard (1)
2,Martin / Mart / Märt,Mart/Marti,Helme,Estonia core/west,South Estonian,viE,mart,4,1,mart (4),mart (4),Mart (4)
2,Martin / Mart / Märt,Mart/Marti,Helme,Estonia core/west,South Estonian,viE,Mart,1,1,Marti (1),Marti (1),Marti (1)
2,Martin / Mart / Märt,Märt/Märti,Helme,Estonia core/west,South Estonian,viE,Märti (proper noun),1,1,märdisandi (name) (1),märdisandi (1),Märti (1)
2,Martin / Mart / Märt,Martin,Hietamäki,Ingria,Finnish,su,Martti,1,1,Martti (1),Martti (1),Martin (1)
2,Martin / Mart / Märt,Martin,Hiitola,Finland/Savo-Karelia,Finnish,su,Martti,1,1,Martti (1),Martti (1),Martin (1)
2,Martin / Mart / Märt,Mardi/Mard,Häädemeeste,Estonia core/west,North Estonian,viP,Mard,8,1,Mardi (5); Mart (3),Mardi (5); Mart (3),Mardi's (5); Mard (3)
2,Martin / Mart / Märt,Martin,Häädemeeste,Estonia core/west,North Estonian,viP,mart,4,1,mart (3); märt (1),mart (2); märti (1); mardi (1),Martin (3); Martin's (1)
2,Martin / Mart / Märt,Mardi/Mard,Häädemeeste,Estonia core/west,North Estonian,viP,mard,3,2,mard (3),mardi (3),Mard's (2); Mardi's (1)
2,Martin / Mart / Märt,Mardi/Mard,Häädemeeste,Estonia core/west,North Estonian,viP,mart,3,1,mart (3),mardi (2); mardid (1),Mardi's (2); Mardi (spirit) (1)
2,Martin / Mart / Märt,Martin,Häädemeeste,Estonia core/west,North Estonian,viP,Mard,3,1,Mardi (3),Mardi (3),Martin's (3)
2,Martin / Mart / Märt,Mardi/Mard,Häädemeeste,Estonia core/west,North Estonian,viP,Mardil,2,1,mardil (2),Mardil (2),on Mardi (2)
2,Martin / Mart / Märt,Martin,Häädemeeste,Estonia core/west,North Estonian,viP,mard,1,1,mart (1),mardi (1),Martin (1)
2,Martin / Mart / Märt,Mart/Marti,Iisaku,Estonia core/west,North Estonian,viP,Mart,5,1,Mart (5),Marti (2); Mardi (2); Mart (1),Mart's (4); Mart (1)
2,Martin / Mart / Märt,Martin,Iisaku,Estonia core/west,North Estonian,viP,Märt,3,2,Mardi (2); Mart (1),Mardi (2); Mart (1),Martin's (2); Martin (1)
2,Martin / Mart / Märt,Martin,Iisaku,Estonia core/west,North Estonian,viP,Mardi,2,1,Mart (2),Mardi (2),Martin's (2)
2,Martin / Mart / Märt,Mardi/Mard,Iisaku,Estonia core/west,North Estonian,viP,Mardisandid,1,1,Mardisand (1),Mardisandid (1),Mardi-saints (1)
2,Martin / Mart / Märt,Martin,Iisalmi,Finland/Savo-Karelia,Finnish,su,Martti,2,1,Martti (2),Martti (1); Martin (1),Martin (1); Martin's (1)
2,Martin / Mart / Märt,Mart/Marti,Jaani,Estonia core/west,North Estonian,viP,Mart,1,1,Mardi (1),Mardi (1),Mart's (1)
2,Martin / Mart / Märt,Mardi/Mard,Juuru,Estonia core/west,North Estonian,viP,Mardi,2,1,Mardi (2),Mardil (2),at Mardi's (2)
2,Martin / Mart / Märt,Mart/Marti,Juuru,Estonia core/west,North Estonian,viP,Mart,2,1,Mart (2),Mart (2),Mart (2)
2,Martin / Mart / Märt,Mart/Marti,Järva-Jaani,Estonia core/west,North Estonian,viP,Mart,2,2,Mart (2),Mardi (1); Mardile (1),Marti's (1); to Mart (1)
2,Martin / Mart / Märt,Mart/Marti,Järva-Jaani,Estonia core/west,North Estonian,viP,Märt,2,1,Mart (2),Mart (2),Mart (2)
2,Martin / Mart / Märt,Märt/Märti,Järva-Jaani,Estonia core/west,North Estonian,viP,Märt,1,1,Märt (1),Mardi (1),Märt's (1)
2,Martin / Mart / Märt,Mart/Marti,Järva-Madise,Estonia core/west,North Estonian,viP,Mart,9,3,Mart (9),Marti (4); Mardi (3); Mart (2),Marti (4); Mart's (3); Mart (2)
2,Martin / Mart / Märt,Mardi/Mard,Järva-Madise,Estonia core/west,North Estonian,viP,Mart,4,1,Mart (4),Mardil (2); Mardile (2),on Mardi (2); to Mardi (2)
2,Martin / Mart / Märt,Mardi/Mard,Järva-Madise,Estonia core/west,North Estonian,viP,mard,4,1,mard (4),mardi (2); mardile (2),Mardi's (2); for Mard (2)
2,Martin / Mart / Märt,Mardi/Mard,Järva-Madise,Estonia core/west,North Estonian,viP,Mard,1,1,Mard (1),Mardi (1),Mardi's (1)
2,Martin / Mart / Märt,Mardi/Mard,Järva-Madise,Estonia core/west,North Estonian,viP,Mardile,1,1,Mardi (1),Mardile (1),to Mardi (1)
2,Martin / Mart / Märt,Mardi/Mard,Järva-Madise,Estonia core/west,North Estonian,viP,Märt,1,1,Mardi (1),Mardi (1),Mardi's (1)
2,Martin / Mart / Märt,Mardi/Mard,Järva-Madise,Estonia core/west,North Estonian,viP,mardisand,1,1,mardisand (1),mardisandid (1),Mardi's messengers (1)
2,Martin / Mart / Märt,Mart/Marti,Järva-Madise,Estonia core/west,North Estonian,viP,Märt,1,1,Mart (1),Mart (1),Mart (1)
2,Martin / Mart / Märt,Martin,Järva-Madise,Estonia core/west,North Estonian,viP,mardilaps,1,1,mardilaps (1),mardilapsed (1),Martin's-children (1)
2,Martin / Mart / Märt,Martin,Järva-Madise,Estonia core/west,North Estonian,viP,mart,1,1,mart (1),mardi (1),Martin's (1)
2,Martin / Mart / Märt,Mart/Marti,Jõelähtme,Estonia core/west,North Estonian,viP,Marti,3,1,Marti (3),Marti (3),Marti (3)
2,Martin / Mart / Märt,Martin,Jõelähtme,Estonia core/west,North Estonian,viP,mart,3,1,mart (3),mardi (2); mart (1),Martin's (2); Martin (1)
2,Martin / Mart / Märt,Mardi/Mard,Jõelähtme,Estonia core/west,North Estonian,viP,Mard,1,1,Mard (1),Mardu (1),Mard (1)
2,Martin / Mart / Märt,Mart/Marti,Jõelähtme,Estonia core/west,North Estonian,viP,Mart,1,1,Mart (1),Mardi (1),Mart's (1)
2,Martin / Mart / Märt,Martin,Jõelähtme,Estonia core/west,North Estonian,viP,Mart,1,1,Mart (1),Mart (1),Martin (1)
2,Martin / Mart / Märt,Martin,Jõelähtme,Estonia core/west,North Estonian,viP,mard,1,1,mart (1),mardi (1),Martin's (1)
2,Martin / Mart / Märt,Martin,Jõelähtme,Estonia core/west,North Estonian,viP,mardisandid,1,1,mardisandid (1),mardisandid (1),Martin's messengers (1)
2,Martin / Mart / Märt,Martin,Jõelähtme,Estonia core/west,North Estonian,viP,mardmees,1,1,mardmees (1),Mardmees (1),Martin-man (1)
2,Martin / Mart / Märt,Martin,Jõhvi,Estonia core/west,North Estonian,viP,Mart,11,3,Mart (11),Mart (8); Mardile (2); Mardi (1),Martin (8); to Martin (2); Martin's (1)
2,Martin / Mart / Märt,Mart/Marti,Jõhvi,Estonia core/west,North Estonian,viP,Mart,10,4,Mart (10),Mart (6); Mardi (4),Mart (6); Mart's (4)
2,Martin / Mart / Märt,Martin,Jõhvi,Estonia core/west,North Estonian,viP,mardikene,4,2,mardikene (4),mardikene (4),little Martin (4)
2,Martin / Mart / Märt,Martin,Jõhvi,Estonia core/west,North Estonian,viP,Mardi,2,1,Mardi (2),Mardi (2),Martin's (2)
2,Martin / Mart / Märt,Mardi/Mard,Jõhvi,Estonia core/west,North Estonian,viP,mart,1,1,mardi (1),mardi (1),Mardi's (1)
2,Martin / Mart / Märt,Mart/Marti,Jüri,Estonia core/west,North Estonian,viP,Mart,1,1,Mart (1),Mart (1),Mart (1)
2,Martin / Mart / Märt,Martin,Jüri,Estonia core/west,North Estonian,viP,mardiõhtu,1,1,mardiõhtu (1),mardiõhtuks (1),as St. Martin's Eve (1)
2,Martin / Mart / Märt,Martin,Kaarma,Estonia core/west,North Estonian,viP,Mart,4,1,mart (4),Mart (4),Martin (4)
2,Martin / Mart / Märt,Mart/Marti,Kaarma,Estonia core/west,North Estonian,viP,Mart,2,1,Mart (2),Mardi (2),Mart's (2)
2,Martin / Mart / Märt,Martin,Kaarma,Estonia core/west,North Estonian,viP,Märt,2,1,mairt (2),Märt (2),Martin (2)
2,Martin / Mart / Märt,Mart/Marti,Kadrina,Estonia core/west,North Estonian,viP,Mart,3,2,Mardi (2); Mart (1),Mardi (2); Mart (1),Mart's (2); Mart (1)
2,Martin / Mart / Märt,Martin,Kadrina,Estonia core/west,North Estonian,viP,märt,2,1,mart (2),mardi (2),Martin (2)
2,Martin / Mart / Märt,Märt/Märti,Kadrina,Estonia core/west,North Estonian,viP,Järva-Märt,1,1,Järva-Mardi (1),järvamardi (1),Järva-Märt (1)
2,Martin / Mart / Märt,Märt/Märti,Kadrina,Estonia core/west,North Estonian,viP,kõrsi-Märt,1,1,kõrsi-Mardi (1),kõrsimardi (1),Straw-Märt (1)
2,Martin / Mart / Märt,Märt/Märti,Kadrina,Estonia core/west,North Estonian,viP,vana-Märt,1,1,vana-Mardi (1),vanamardi (1),Old-Märt (1)
2,Martin / Mart / Märt,Märt/Märti,Kambja,Estonia core/west,South Estonian,viE,Märt,12,2,Märti (11); Märt (1),Märti (12),Märt's (10); Märti (2)
2,Martin / Mart / Märt,Märt/Märti,Kambja,Estonia core/west,South Estonian,viE,Märtike,1,1,Märtike (1),Märtikeise (1),little Märt (1)
2,Martin / Mart / Märt,Martin,Kanepi,South Estonia/Seto,South Estonian,viE,Märt,3,1,Märt (3),mardi (2); mart (1),Martin's (2); Martin (1)
2,Martin / Mart / Märt,Märt/Märti,Kanepi,South Estonia/Seto,South Estonian,viE,Märt,2,2,Märt (1); märt (1),Märti (1); märdi (1),Märt's (2)
2,Martin / Mart / Märt,Mardi/Mard,Kanepi,South Estonia/Seto,South Estonian,viE,Mard,1,1,Mard (1),Mardi (1),Mardi (1)
2,Martin / Mart / Märt,Martin,Kanepi,South Estonia/Seto,South Estonian,viE,mardisandid,1,1,mardisandid (1),mardisandid (1),Martin's followers (1)
2,Martin / Mart / Märt,Martin,Kaprio,Ingria,Finnish,su,Martti,1,1,Martti (1),Martin (1),Martin's (1)
2,Martin / Mart / Märt,Mart/Marti,Karksi,Estonia core/west,South Estonian,viE,marti,36,1,marti (36),marti (36),Marti (36)
2,Martin / Mart / Märt,Märt/Märti,Karksi,Estonia core/west,South Estonian,viE,Märt,12,5,Märt (9); märdi (2); Märti (1),Märt (5); Märti (4); märdi (2); Märde (1),Märt (6); Märt's (5); Märti (1)
2,Martin / Mart / Märt,Mardi/Mard,Karksi,Estonia core/west,South Estonian,viE,mard,5,1,mard (5),mardil (3); mardi (2),at Mardi's (3); Mardi's (2)
2,Martin / Mart / Märt,Mardi/Mard,Karksi,Estonia core/west,South Estonian,viE,Märt,4,1,Märt (4),mardile (3); mardi (1),to Mardi (3); Mardi's (1)
2,Martin / Mart / Märt,Mardi/Mard,Karksi,Estonia core/west,South Estonian,viE,mardisand,4,2,mardisand (4),mardisandid (2); mardisandi (1); mardisandile (1),Mardi guests (2); Mardi saints (1); to Mardi saint (1)
2,Martin / Mart / Märt,Mardi/Mard,Karksi,Estonia core/west,South Estonian,viE,mart,4,1,mart (4),mardi (3); mardil (1),Mardi's (3); on Mardi (1)
2,Martin / Mart / Märt,Märt/Märti,Karksi,Estonia core/west,South Estonian,viE,märt,4,1,märt (4),märdi (2); märt (2),Märt's (2); Märt (2)
2,Martin / Mart / Märt,Mart/Marti,Karksi,Estonia core/west,South Estonian,viE,mart,3,1,mart (3),mart (3),Mart (3)
2,Martin / Mart / Märt,Martin,Karksi,Estonia core/west,South Estonian,viE,Märt,2,1,Märt (2),Märt (2),Martin (2)
2,Martin / Mart / Märt,Martin,Karksi,Estonia core/west,South Estonian,viE,mard,2,1,mard (2),mardil (2),Martin (2)
2,Martin / Mart / Märt,Mart/Marti,Karksi,Estonia core/west,South Estonian,viE,Mart,1,1,Mart (1),Marti (1),Mart's (1)
2,Martin / Mart / Märt,Märt/Märti,Karksi,Estonia core/west,South Estonian,viE,Märti,1,1,Märti (1),Märti (1),Märt's (1)
