feature_rank_by_size,semantic_name_group,area_name,macroRegion,langLabel,langCode,area_mentions,dominant_standard_lemma_category,dominant_mentions,dominant_share,variant_category_count,entropy,variant_distribution
3,John / Jaan / Jussi / Hans,Töysä,Finland/Savo-Karelia,Finnish,su,4,Jussi,3,0.75,2,0.5623,Jussi (3); Other (1)
3,John / Jaan / Jussi / Hans,Urjala,Finland/Savo-Karelia,Finnish,su,4,Jussi,4,1.0,1,-0.0,Jussi (4)
3,John / Jaan / Jussi / Hans,Venjoki,Ingria,Finnish,su,4,Jussi,4,1.0,1,-0.0,Jussi (4)
3,John / Jaan / Jussi / Hans,Yläne,Finland/Savo-Karelia,Finnish,su,4,Jussi,4,1.0,1,-0.0,Jussi (4)
3,John / Jaan / Jussi / Hans,Asikkala,Finland/Savo-Karelia,Finnish,su,3,Other,2,0.6666666666666666,2,0.6365,Other (2); Jussi (1)
3,John / Jaan / Jussi / Hans,Evijärvi,Finland/Savo-Karelia,Finnish,su,3,Jussi,3,1.0,1,-0.0,Jussi (3)
3,John / Jaan / Jussi / Hans,Hageri,Estonia core/west,North Estonian,viP,3,Jaan,2,0.6666666666666666,2,0.6365,Jaan (2); Ants (1)
3,John / Jaan / Jussi / Hans,Jaani,Estonia core/west,North Estonian,viP,3,Ants,1,0.3333333333333333,3,1.0986,Ants (1); Jaan (1); jaanike (1)
3,John / Jaan / Jussi / Hans,Janakkala,Finland/Savo-Karelia,Finnish,su,3,Jussi,3,1.0,1,-0.0,Jussi (3)
3,John / Jaan / Jussi / Hans,Joroinen,Finland/Savo-Karelia,Finnish,su,3,Jussi,3,1.0,1,-0.0,Jussi (3)
3,John / Jaan / Jussi / Hans,Jämsä,Finland/Savo-Karelia,Finnish,su,3,Jussi,3,1.0,1,-0.0,Jussi (3)
3,John / Jaan / Jussi / Hans,Kambja,Estonia core/west,South Estonian,viE,3,Jaan,2,0.6666666666666666,2,0.6365,Jaan (2); Other (1)
3,John / Jaan / Jussi / Hans,Karuna,Finland/Savo-Karelia,Finnish,su,3,Jussi,3,1.0,1,-0.0,Jussi (3)
3,John / Jaan / Jussi / Hans,Kuusamo,Finland/Savo-Karelia,Finnish,su,3,Jussi,3,1.0,1,-0.0,Jussi (3)
3,John / Jaan / Jussi / Hans,Käina,Estonia core/west,North Estonian,viP,3,Ants,1,0.3333333333333333,3,1.0986,Ants (1); Juhan (1); Other (1)
3,John / Jaan / Jussi / Hans,Kärsämäki,Finland/Savo-Karelia,Finnish,su,3,Jussi,3,1.0,1,-0.0,Jussi (3)
3,John / Jaan / Jussi / Hans,Laihia,Finland/Savo-Karelia,Finnish,su,3,Jussi,3,1.0,1,-0.0,Jussi (3)
3,John / Jaan / Jussi / Hans,Lempaala,Finland/Savo-Karelia,Finnish,su,3,Jussi,3,1.0,1,-0.0,Jussi (3)
3,John / Jaan / Jussi / Hans,Liissilä,Ingria,Finnish,su,3,Jussi,2,0.6666666666666666,2,0.6365,Jussi (2); Other (1)
3,John / Jaan / Jussi / Hans,Maaninka,Finland/Savo-Karelia,Finnish,su,3,Jussi,3,1.0,1,-0.0,Jussi (3)
3,John / Jaan / Jussi / Hans,Mouhijärvi,Finland/Savo-Karelia,Finnish,su,3,Jussi,3,1.0,1,-0.0,Jussi (3)
3,John / Jaan / Jussi / Hans,Muuruvesi,Finland/Savo-Karelia,Finnish,su,3,Jussi,3,1.0,1,-0.0,Jussi (3)
3,John / Jaan / Jussi / Hans,Mäntyharju,Finland/Savo-Karelia,Finnish,su,3,Jussi,2,0.6666666666666666,2,0.6365,Jussi (2); Other (1)
3,John / Jaan / Jussi / Hans,Pertteli,Finland/Savo-Karelia,Finnish,su,3,Jussi,3,1.0,1,-0.0,Jussi (3)
3,John / Jaan / Jussi / Hans,Pielisjärvi,Finland/Savo-Karelia,Finnish,su,3,Jussi,3,1.0,1,-0.0,Jussi (3)
3,John / Jaan / Jussi / Hans,Pälkäne,Finland/Savo-Karelia,Finnish,su,3,Jussi,2,0.6666666666666666,2,0.6365,Jussi (2); Other (1)
3,John / Jaan / Jussi / Hans,Rautu,Finland/Savo-Karelia,Finnish,su,3,Jussi,3,1.0,1,-0.0,Jussi (3)
3,John / Jaan / Jussi / Hans,Sotkamo,Finland/Savo-Karelia,Finnish,su,3,Jussi,3,1.0,1,-0.0,Jussi (3)
3,John / Jaan / Jussi / Hans,Suomusjärvi,Finland/Savo-Karelia,Finnish,su,3,Jussi,3,1.0,1,-0.0,Jussi (3)
3,John / Jaan / Jussi / Hans,Tampere,Finland/Savo-Karelia,Finnish,su,3,Jussi,3,1.0,1,-0.0,Jussi (3)
3,John / Jaan / Jussi / Hans,Teuva,Finland/Savo-Karelia,Finnish,su,3,Jussi,3,1.0,1,-0.0,Jussi (3)
3,John / Jaan / Jussi / Hans,Turku,Finland/Savo-Karelia,Finnish,su,3,Other,2,0.6666666666666666,2,0.6365,Other (2); Jussi (1)
3,John / Jaan / Jussi / Hans,Tuusula,Finland/Savo-Karelia,Finnish,su,3,Jussi,3,1.0,1,-0.0,Jussi (3)
3,John / Jaan / Jussi / Hans,Vastseliina,South Estonia/Seto,South Estonian,viE,3,Ants,2,0.6666666666666666,2,0.6365,Ants (2); Other (1)
3,John / Jaan / Jussi / Hans,Vihti,Finland/Savo-Karelia,Finnish,su,3,Other,2,0.6666666666666666,2,0.6365,Other (2); Jussi (1)
3,John / Jaan / Jussi / Hans,Forssa,Finland/Savo-Karelia,Finnish,su,2,Jussi,2,1.0,1,-0.0,Jussi (2)
3,John / Jaan / Jussi / Hans,Hollola,Finland/Savo-Karelia,Finnish,su,2,Other,2,1.0,1,-0.0,Other (2)
3,John / Jaan / Jussi / Hans,Hyvinkää,Finland/Savo-Karelia,Finnish,su,2,Jussi,1,0.5,2,0.6931,Jussi (1); Other (1)
3,John / Jaan / Jussi / Hans,Hämeenkyrö,Finland/Savo-Karelia,Finnish,su,2,Jussi,2,1.0,1,-0.0,Jussi (2)
3,John / Jaan / Jussi / Hans,Iitti,Finland/Savo-Karelia,Finnish,su,2,Jussi,2,1.0,1,-0.0,Jussi (2)
3,John / Jaan / Jussi / Hans,Jalasjärvi,Finland/Savo-Karelia,Finnish,su,2,Jussi,2,1.0,1,-0.0,Jussi (2)
3,John / Jaan / Jussi / Hans,Juva,Finland/Savo-Karelia,Finnish,su,2,Jussi,2,1.0,1,-0.0,Jussi (2)
3,John / Jaan / Jussi / Hans,Kangaslampi,Finland/Savo-Karelia,Finnish,su,2,Jussi,2,1.0,1,-0.0,Jussi (2)
3,John / Jaan / Jussi / Hans,Kanneljärvi,Finland/Savo-Karelia,Finnish,su,2,Jussi,2,1.0,1,-0.0,Jussi (2)
3,John / Jaan / Jussi / Hans,Kaprio,Ingria,Finnish,su,2,Other,2,1.0,1,-0.0,Other (2)
3,John / Jaan / Jussi / Hans,Kauhajoki,Finland/Savo-Karelia,Finnish,su,2,Jussi,2,1.0,1,-0.0,Jussi (2)
3,John / Jaan / Jussi / Hans,Kauhava,Finland/Savo-Karelia,Finnish,su,2,Jussi,1,0.5,2,0.6931,Jussi (1); Other (1)
3,John / Jaan / Jussi / Hans,Kaukola,Finland/Savo-Karelia,Finnish,su,2,Jussi,2,1.0,1,-0.0,Jussi (2)
3,John / Jaan / Jussi / Hans,Kihniö,Finland/Savo-Karelia,Finnish,su,2,Jussi,2,1.0,1,-0.0,Jussi (2)
3,John / Jaan / Jussi / Hans,Kiihtelysvaara,Finland/Savo-Karelia,Finnish,su,2,Jussi,1,0.5,2,0.6931,Jussi (1); Other (1)
3,John / Jaan / Jussi / Hans,Kiukainen,Finland/Savo-Karelia,Finnish,su,2,Jussi,2,1.0,1,-0.0,Jussi (2)
3,John / Jaan / Jussi / Hans,Kivennapa,Finland/Savo-Karelia,Finnish,su,2,Jussi,2,1.0,1,-0.0,Jussi (2)
3,John / Jaan / Jussi / Hans,Kivijärvi,Finland/Savo-Karelia,Finnish,su,2,Jussi,1,0.5,2,0.6931,Jussi (1); Other (1)
3,John / Jaan / Jussi / Hans,Kodavere,Estonia core/west,North Estonian,viP,2,Jaan,2,1.0,1,-0.0,Jaan (2)
3,John / Jaan / Jussi / Hans,Kokemäki,Finland/Savo-Karelia,Finnish,su,2,Jussi,2,1.0,1,-0.0,Jussi (2)
3,John / Jaan / Jussi / Hans,Korpilahti,Finland/Savo-Karelia,Finnish,su,2,Jussi,2,1.0,1,-0.0,Jussi (2)
3,John / Jaan / Jussi / Hans,Kuhmoinen,Finland/Savo-Karelia,Finnish,su,2,Jussi,2,1.0,1,-0.0,Jussi (2)
3,John / Jaan / Jussi / Hans,Kärkölä,Finland/Savo-Karelia,Finnish,su,2,Jussi,2,1.0,1,-0.0,Jussi (2)
3,John / Jaan / Jussi / Hans,Laitila,Finland/Savo-Karelia,Finnish,su,2,Jussi,2,1.0,1,-0.0,Jussi (2)
3,John / Jaan / Jussi / Hans,Marttila,Finland/Savo-Karelia,Finnish,su,2,Jussi,2,1.0,1,-0.0,Jussi (2)
3,John / Jaan / Jussi / Hans,Masku,Finland/Savo-Karelia,Finnish,su,2,Jussi,2,1.0,1,-0.0,Jussi (2)
3,John / Jaan / Jussi / Hans,Nakkila,Finland/Savo-Karelia,Finnish,su,2,Jussi,2,1.0,1,-0.0,Jussi (2)
3,John / Jaan / Jussi / Hans,Orimattila,Finland/Savo-Karelia,Finnish,su,2,Jussi,2,1.0,1,-0.0,Jussi (2)
3,John / Jaan / Jussi / Hans,Paavola,Finland/Savo-Karelia,Finnish,su,2,Jussi,2,1.0,1,-0.0,Jussi (2)
3,John / Jaan / Jussi / Hans,Pihtipudas,Finland/Savo-Karelia,Finnish,su,2,Jussi,2,1.0,1,-0.0,Jussi (2)
3,John / Jaan / Jussi / Hans,Pomarkku,Finland/Savo-Karelia,Finnish,su,2,Jussi,2,1.0,1,-0.0,Jussi (2)
3,John / Jaan / Jussi / Hans,Pori,Finland/Savo-Karelia,Finnish,su,2,Jussi,2,1.0,1,-0.0,Jussi (2)
3,John / Jaan / Jussi / Hans,Pyhäselkä,Finland/Savo-Karelia,Finnish,su,2,Jussi,2,1.0,1,-0.0,Jussi (2)
3,John / Jaan / Jussi / Hans,Rautjärvi,Finland/Savo-Karelia,Finnish,su,2,Jussi,2,1.0,1,-0.0,Jussi (2)
3,John / Jaan / Jussi / Hans,Ruokolahti,Finland/Savo-Karelia,Finnish,su,2,Jussi,2,1.0,1,-0.0,Jussi (2)
3,John / Jaan / Jussi / Hans,Ruotsin Ylitornio,Finland/Savo-Karelia,Tornedalen Finnish,su,2,Other,2,1.0,1,-0.0,Other (2)
3,John / Jaan / Jussi / Hans,Räisälä,Finland/Savo-Karelia,Finnish,su,2,Jussi,2,1.0,1,-0.0,Jussi (2)
3,John / Jaan / Jussi / Hans,Tervola,Finland/Savo-Karelia,Finnish,su,2,Other,2,1.0,1,-0.0,Other (2)
3,John / Jaan / Jussi / Hans,Uusikaupunki,Finland/Savo-Karelia,Finnish,su,2,Jussi,2,1.0,1,-0.0,Jussi (2)
3,John / Jaan / Jussi / Hans,Vesilahti,Finland/Savo-Karelia,Finnish,su,2,Jussi,2,1.0,1,-0.0,Jussi (2)
3,John / Jaan / Jussi / Hans,Virtasalmi,Finland/Savo-Karelia,Finnish,su,2,Jussi,2,1.0,1,-0.0,Jussi (2)
3,John / Jaan / Jussi / Hans,Ylistaro,Finland/Savo-Karelia,Finnish,su,2,Jussi,2,1.0,1,-0.0,Jussi (2)
3,John / Jaan / Jussi / Hans,Alajärvi,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Artjärvi,Finland/Savo-Karelia,Finnish,su,1,Other,1,1.0,1,-0.0,Other (1)
3,John / Jaan / Jussi / Hans,Askainen,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Emmaste,Estonia core/west,North Estonian,viP,1,Ants,1,1.0,1,-0.0,Ants (1)
3,John / Jaan / Jussi / Hans,Eurajoki,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Halikko,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Harju-Madise,Estonia core/west,North Estonian,viP,1,Hans,1,1.0,1,-0.0,Hans (1)
3,John / Jaan / Jussi / Hans,Harlu,East Karelia/Veps/Tver,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Haukivuori,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Helsinki,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Humppila,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Isojoki,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Johannes,Finland/Savo-Karelia,Finnish,su,1,Other,1,1.0,1,-0.0,Other (1)
3,John / Jaan / Jussi / Hans,Jokioinen,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Joutseno,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Juuka,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Jällivaara,Finland/Savo-Karelia,Tornedalen Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Kalajoki,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Kangasala,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Kankaanpää,Finland/Savo-Karelia,Finnish,su,1,Other,1,1.0,1,-0.0,Other (1)
3,John / Jaan / Jussi / Hans,Karinainen,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Karstula,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Karttula,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Karunki,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Kauvatsa,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Keila,Estonia core/west,North Estonian,viP,1,Other,1,1.0,1,-0.0,Other (1)
3,John / Jaan / Jussi / Hans,Kemi,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Kerimäki,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Kiikka,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Kiikoinen,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Kinnula,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Kirvu,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Kontokki,East Karelia/Veps/Tver,Karelian Proper,ka,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Koprina,Ingria,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Korpiselkä,East Karelia/Veps/Tver,Karelian Proper,ka,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Koski Tl.,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Kuhmo,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Kuopio,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Kupanitsa,Ingria,Finnish,su,1,Other,1,1.0,1,-0.0,Other (1)
3,John / Jaan / Jussi / Hans,Kurikka,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Kurkijoki,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Kymi,Finland/Savo-Karelia,Finnish,su,1,Hans,1,1.0,1,-0.0,Hans (1)
3,John / Jaan / Jussi / Hans,Kärla,Estonia core/west,North Estonian,viP,1,Ants,1,1.0,1,-0.0,Ants (1)
3,John / Jaan / Jussi / Hans,Lapinlahti,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Lappajärvi,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Lappee,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Lapväärtti,Finland/Savo-Karelia,Outside selected Finnic areas,ru,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Lavansaari,Finland/Savo-Karelia,Finnish,su,1,Other,1,1.0,1,-0.0,Other (1)
3,John / Jaan / Jussi / Hans,Lehtimäki,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Liperi,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Loppi,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Luumäki,Finland/Savo-Karelia,Finnish,su,1,Other,1,1.0,1,-0.0,Other (1)
3,John / Jaan / Jussi / Hans,Luvia,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Längelmäki,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Merikarvia,Finland/Savo-Karelia,Outside selected Finnic areas,ru,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Merimasku,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Messukylä,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Metsäpirtti,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Mietoinen,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Moloskovitsa,Ingria,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Muhos,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Myrskylä,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Nastola,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Nissi,Estonia core/west,North Estonian,viP,1,jaanike,1,1.0,1,-0.0,jaanike (1)
3,John / Jaan / Jussi / Hans,Noormarkku,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Nousiainen,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Nurmijärvi,Finland/Savo-Karelia,Finnish,su,1,Hans,1,1.0,1,-0.0,Hans (1)
3,John / Jaan / Jussi / Hans,Oulu,Finland/Savo-Karelia,Finnish,su,1,Other,1,1.0,1,-0.0,Other (1)
3,John / Jaan / Jussi / Hans,Paltamo,Finland/Savo-Karelia,Finnish,su,1,Other,1,1.0,1,-0.0,Other (1)
3,John / Jaan / Jussi / Hans,Perho,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Perniö,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Pirkkala,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Pistojärvi,East Karelia/Veps/Tver,Karelian Proper,ka,1,Other,1,1.0,1,-0.0,Other (1)
3,John / Jaan / Jussi / Hans,Polvijärvi,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Pukkila,Finland/Savo-Karelia,Finnish,su,1,Other,1,1.0,1,-0.0,Other (1)
3,John / Jaan / Jussi / Hans,Pusula,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Pälkjärvi,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Rauma,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Rautalampi,Finland/Savo-Karelia,Finnish,su,1,Other,1,1.0,1,-0.0,Other (1)
3,John / Jaan / Jussi / Hans,Rautavaara,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Reigi,Estonia core/west,North Estonian,viP,1,Jaan,1,1.0,1,-0.0,Jaan (1)
3,John / Jaan / Jussi / Hans,Ridala,Estonia core/west,North Estonian,viP,1,Ants,1,1.0,1,-0.0,Ants (1)
3,John / Jaan / Jussi / Hans,Rusko,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Rääpyvä,Ingria,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Siikajoki,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Siilinjärvi,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Simo,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Soanlahti,East Karelia/Veps/Tver,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Somerniemi,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Soutjärvi,East Karelia/Veps/Tver,Veps,ve,1,Other,1,1.0,1,-0.0,Other (1)
3,John / Jaan / Jussi / Hans,Sulkava,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Suomussalmi,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Sääksmäki,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Taivassalo,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Tarvasjoki,Finland/Savo-Karelia,Finnish,su,1,Other,1,1.0,1,-0.0,Other (1)
3,John / Jaan / Jussi / Hans,Terijoki,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Tervo,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Tohmajärvi,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Tuupovaara,Finland/Savo-Karelia,Finnish,su,1,Other,1,1.0,1,-0.0,Other (1)
3,John / Jaan / Jussi / Hans,Tyrväntö,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Tyrö,Ingria,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Tytärsaari,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Uhtua,East Karelia/Veps/Tver,Karelian Proper,ka,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Ulvila,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Valjala,Estonia core/west,North Estonian,viP,1,Jaan,1,1.0,1,-0.0,Jaan (1)
3,John / Jaan / Jussi / Hans,Vanaja,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Vehkalahti,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Vehmaa,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Vesanto,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Veteli,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Viipuri,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Ylihärmä,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Ylikiiminki,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
3,John / Jaan / Jussi / Hans,Ypäjä,Finland/Savo-Karelia,Finnish,su,1,Jussi,1,1.0,1,-0.0,Jussi (1)
