feature_rank_by_size,semantic_name_group,english_variant,area_name,macroRegion,langLabel,langCode,county,place_name,p_id,v_id,v_pos,w_pos,word,word_normalised,local_lemma,standard_lemma,root,word_in_english
4,Catherine / Kadri / Katri,Kadri,Häädemeeste,Estonia core/west,North Estonian,viP,Pärnumaa,Häädemeeste,168812,2417956,32,1,kadri,kadri,kadri,kadri,kadri,Kadri
4,Catherine / Kadri / Katri,Kadri,Häädemeeste,Estonia core/west,North Estonian,viP,Pärnumaa,Häädemeeste,168812,2417958,34,1,kadri,kadri,kadri,kadri,kadri,Kadri
1,Mary / Maria / Maarja / Mari,Mary,Häädemeeste,Estonia core/west,North Estonian,viP,Pärnumaa,Häädemeeste,168814,2417986,2,1,marikest,Marikese,marikest,marikene,Mari & -kene,little Mary
1,Mary / Maria / Maarja / Mari,Mary,Häädemeeste,Estonia core/west,North Estonian,viP,Pärnumaa,Häädemeeste,168814,2417986,15,1,marikest,Marikese,marikest,marikene,Mari & -kene,little Mary
3,John / Jaan / Jussi / Hans,Hans,Häädemeeste,Estonia core/west,North Estonian,viP,Pärnumaa,Häädemeeste,168830,2418443,5,2,hansu,Hansu,Hans,Hans,Hans,Hans's
3,John / Jaan / Jussi / Hans,Jaan/Jaani,Häädemeeste,Estonia core/west,North Estonian,viP,Pärnumaa,Häädemeeste,168830,2418457,21,1,jaan,Jaan,Jaan,Jaan,Jaan,Jaan
3,John / Jaan / Jussi / Hans,John/St John,Häädemeeste,Estonia core/west,North Estonian,viP,Pärnumaa,Häädemeeste,168839,2418673,4,1,jaani,Jaani,Jaan,Jaan,Jaan,John's
1,Mary / Maria / Maarja / Mari,Mari,Häädemeeste,Estonia core/west,North Estonian,viP,Pärnumaa,Häädemeeste,168851,2153216,8,1,mari,Mari,Mari,Mari,proper name,Mari (name)
6,Anna / Anne / Ann / Anni,Anna,Häädemeeste,Estonia core/west,North Estonian,viP,Pärnumaa,Häädemeeste,168863,1977283,10,3,annekese,Annekene,Annekene,Ann,Anna & -kene,little Anna
4,Catherine / Kadri / Katri,Kadri,Häädemeeste,Estonia core/west,North Estonian,viP,Pärnumaa,Häädemeeste,168863,2419254,11,2,kadri,Kadri,Kadri,Kadri,Kadri,Kadri
6,Anna / Anne / Ann / Anni,Anne,Häädemeeste,Estonia core/west,North Estonian,viP,Pärnumaa,Häädemeeste,168867,2419323,1,1,Annekest,Annukese,Annekene,Annuke,Anne + -kene,Little Anne
6,Anna / Anne / Ann / Anni,Anne,Häädemeeste,Estonia core/west,North Estonian,viP,Pärnumaa,Häädemeeste,168867,2419323,29,1,Annekest,Annukese,Annekene,Annuke,Anne + -kene,Little Anne
1,Mary / Maria / Maarja / Mari,Mari,Häädemeeste,Estonia core/west,North Estonian,viP,Pärnumaa,Häädemeeste,168869,2419422,20,1,marikest,marikene,mari,mari,mari,little Mari
7,Peter / Pietari / Peeter,Peter,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,168888,2419867,3,1,peetrus,Peetrus,Peetrus,Peetrus,Peetrus (Latin Petrus),Peter
7,Peter / Pietari / Peeter,Peter,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,168888,2419870,6,1,peetrus,Peetrus,Peetrus,Peetrus,Peetrus,Peter
1,Mary / Maria / Maarja / Mari,Maija/Maie,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168894,2419912,4,2,maiele,Maiele,Maie,Maie,Maie (proper name),(to) Maie
3,John / Jaan / Jussi / Hans,Juhan,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168894,2419913,5,1,juhani,Juhani,Juhan,Juhan,Juhan (loan from Johannes),Juhan's
6,Anna / Anne / Ann / Anni,Ann,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168919,2420347,6,1,ann,Ann,Ann,Ann,Anna,Ann
4,Catherine / Kadri / Katri,Kadri,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,168934,2420611,2,1,kadri,Kadri,Kadri,Kadri,Kadri (personal name),Kadri
4,Catherine / Kadri / Katri,Kadri,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,168934,2420611,2,3,kadri,Kadri,Kadri,Kadri,Kadri,Kadri
4,Catherine / Kadri / Katri,Kadri,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,168934,2420611,2,5,kadri,Kadri,Kadri,Kadri,Kadri,Kadri
4,Catherine / Kadri / Katri,Kadri,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,168934,2420611,2,6,kadri,Kadri,Kadri,Kadri,Kadri,Kadri
4,Catherine / Kadri / Katri,Kadri,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,168934,2420612,3,1,kadri,Kadri,Kadri,Kadri,Kadri,Kadri
4,Catherine / Kadri / Katri,Kadri,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,168934,2420612,3,4,kadri,Kadri,Kadri,Kadri,Kadri,Kadri
4,Catherine / Kadri / Katri,Kadri,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,168934,2420612,3,5,kadri,Kadri,Kadri,Kadri,Kadri,Kadri
4,Catherine / Kadri / Katri,Kadri,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,168934,2420613,4,1,kadri,Kadri,Kadri,Kadri,Kadri,Kadri
4,Catherine / Kadri / Katri,Kadri,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,168934,2420613,4,3,kadri,Kadri,Kadri,Kadri,Kadri,Kadri
4,Catherine / Kadri / Katri,Kadri,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,168934,2420613,4,4,kadri,Kadri,Kadri,Kadri,Kadri,Kadri
4,Catherine / Kadri / Katri,Kadri,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,168934,2420614,5,5,kadri,Kadri,Kadri,Kadri,Kadri,Kadri
4,Catherine / Kadri / Katri,Kadri,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,168934,2420614,5,6,kadri,Kadri,Kadri,Kadri,Kadri,Kadri
4,Catherine / Kadri / Katri,Kadri,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,168934,2420615,6,4,kadri,Kadri,Kadri,Kadri,Kadri,Kadri
4,Catherine / Kadri / Katri,Kadri,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,168934,2420615,6,5,kadri,Kadri,Kadri,Kadri,Kadri,Kadri
4,Catherine / Kadri / Katri,Kadri,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,168934,2420616,7,1,kadri,Kadri,Kadri,Kadri,Kadri,Kadri
4,Catherine / Kadri / Katri,Kadri,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,168934,2420616,7,2,kadri,Kadri,Kadri,Kadri,Kadri,Kadri
4,Catherine / Kadri / Katri,Kadri,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,168934,2420616,7,3,kadri,Kadri,Kadri,Kadri,Kadri,Kadri
4,Catherine / Kadri / Katri,Kadri,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,168934,2420617,8,1,kadri,Kadri,Kadri,Kadri,Kadri,Kadri
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420639,2,2,kadri,Kadri,Kadri,Kadri,Katariina,Kadri
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420639,2,3,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420639,2,4,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420640,3,1,kadri,Kadri,Kadri,Kadri,Katariina,Kadri
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420640,3,5,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420640,3,6,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420641,4,5,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420641,4,6,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420642,5,4,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420642,5,5,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420643,6,4,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420643,6,5,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420644,7,3,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420644,7,4,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420645,8,3,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420645,8,4,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420646,9,4,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420646,9,5,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420647,10,1,kadri,Kadri,Kadri,Kadri,Katariina,Kadri
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420647,10,4,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420647,10,5,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420648,11,1,kadri,Kadri,Kadri,Kadri,Katariina,Kadri
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420648,11,5,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420648,11,6,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420649,12,3,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420649,12,4,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420650,13,3,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420650,13,4,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420651,14,5,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420651,14,6,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420652,15,5,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420652,15,6,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420653,16,6,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420653,16,7,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420654,17,5,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420654,17,6,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420655,19,6,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420655,19,7,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420656,20,5,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420656,20,6,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420657,21,4,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420657,21,5,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420658,22,3,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420658,22,4,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420659,23,5,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420659,23,6,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420660,24,5,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168935,2420660,24,6,kadrina,kadrina,kadrina,kadrina,kadri (name) + -na (essive),Kadrina
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168937,2420678,2,1,Kadril,Kadril,Kadri,Kadri,Kadri (proper noun),at Kadri
4,Catherine / Kadri / Katri,Katri/Katrina,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168937,2420678,2,5,katri,katri,katri,Katri,Katri (proper noun),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168937,2420678,2,6,katri,katri,katri,Katri,Katri (proper noun),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168937,2420679,3,5,katri,katri,katri,Katri,Katri (proper noun),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168937,2420679,3,6,katri,katri,katri,Katri,Katri (proper noun),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168937,2420680,4,5,katri,katri,katri,Katri,Katri (proper noun),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168937,2420680,4,6,katri,katri,katri,Katri,Katri (proper noun),Katri
4,Catherine / Kadri / Katri,Kadri,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168937,2420681,5,2,kadri,Kadri,Kadri,Kadri,Kadri (proper noun),Kadri's
4,Catherine / Kadri / Katri,Katri/Katrina,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168937,2420681,5,5,katri,katri,katri,Katri,Katri (proper noun),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168937,2420681,5,6,katri,katri,katri,Katri,Katri (proper noun),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168937,2420682,6,4,katri,katri,katri,Katri,Katri (proper noun),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168937,2420682,6,5,katri,katri,katri,Katri,Katri (proper noun),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168937,2420683,7,5,katri,katri,katri,Katri,Katri (proper noun),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,168937,2420683,7,6,katri,katri,katri,Katri,Katri (proper noun),Katri
6,Anna / Anne / Ann / Anni,Anne,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,169022,1726190,3,3,annekene,annekene,annekene,annekene,anne & -kene,little Anne
1,Mary / Maria / Maarja / Mari,Mari,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,169110,2423738,4,1,mari,Mari,Mari,Mari,Mari,Mari
3,John / Jaan / Jussi / Hans,Juhan,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,169110,2423740,6,1,juhan,Juhan,Juhan,Juhan,Johannes,Juhan
1,Mary / Maria / Maarja / Mari,Mari,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,169110,2423741,7,3,marikene,Marikene,Marikene,Marikene,Mari & -kene,little Mari
1,Mary / Maria / Maarja / Mari,Mari,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,169110,2423743,9,4,marikene,Marikene,Marikene,Marikene,Mari & -kene,little Mari
1,Mary / Maria / Maarja / Mari,Mari,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,169110,2423747,13,4,marikene,Marikene,Marikene,Marikene,Mari & -kene,little Mari
3,John / Jaan / Jussi / Hans,John/St John,Karula,South Estonia/Seto,South Estonian,viE,Võrumaa,Karula,169122,1667742,2,1,Jaanikene,jaanikene,jaanikene,jaanike,Jaan & -kene,John
1,Mary / Maria / Maarja / Mari,Mary,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,169146,2424323,33,1,maari,Maarja,Maari,Maarja,Maarja,Mary's
1,Mary / Maria / Maarja / Mari,Mary,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,169146,2424325,36,1,maari,Maarja,Maari,Maarja,Maarja,Mary's
6,Anna / Anne / Ann / Anni,Anna,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,169191,2424933,2,1,ann,Anna,Anna,Anna,Anna,Anna
6,Anna / Anne / Ann / Anni,Anna,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,169191,2424935,4,1,anne,Anna,Anna,Anna,Anna,Anna's
1,Mary / Maria / Maarja / Mari,Mary,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,169198,2425054,15,1,Maari,Maari,Maari,Maarja,Maarja,Mary
1,Mary / Maria / Maarja / Mari,Mary,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,169198,2425055,16,1,Maari,Maari,Maari,Maarja,Maarja,Mary
6,Anna / Anne / Ann / Anni,Anne,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,169199,2425065,8,2,anne,Anne,Anne,Anne,Anne,Anne
3,John / Jaan / Jussi / Hans,Jaan/Jaani,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,169215,2425351,1,1,Jaanikut,Jaanikut,Jaanik,Jaan,Jaan & diminutive -k,Jaanik
3,John / Jaan / Jussi / Hans,Jaan/Jaani,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,169215,2425351,1,5,jaaniku,jaaniku,Jaanik,Jaan,Jaan & diminutive -k,Jaanik's
3,John / Jaan / Jussi / Hans,Jaan/Jaani,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,169215,2425352,3,5,jaaniku,jaaniku,Jaanik,Jaan,Jaan & diminutive -k,Jaanik's
3,John / Jaan / Jussi / Hans,Jaan/Jaani,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,169215,2425353,4,4,jaaniku,jaaniku,Jaanik,Jaan,Jaan & diminutive -k,Jaanik's
3,John / Jaan / Jussi / Hans,Jaan/Jaani,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,169215,2425354,5,4,jaaniku,jaaniku,Jaanik,Jaan,Jaan & diminutive -k,Jaanik's
3,John / Jaan / Jussi / Hans,Jaan/Jaani,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,169215,2425355,6,3,jaaniku,jaaniku,Jaanik,Jaan,Jaan & diminutive -k,Jaanik's
3,John / Jaan / Jussi / Hans,Jaan/Jaani,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,169215,2425356,7,4,jaaniku,jaaniku,Jaanik,Jaan,Jaan & diminutive -k,Jaanik's
3,John / Jaan / Jussi / Hans,Jaan/Jaani,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,169215,2425357,8,5,jaaniku,jaaniku,Jaanik,Jaan,Jaan & diminutive -k,Jaanik's
3,John / Jaan / Jussi / Hans,Jaan/Jaani,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,169215,2425358,9,1,jaanikse,jaaniku,Jaanik,Jaan,Jaan & diminutive -k,Jaanik's
3,John / Jaan / Jussi / Hans,Jaan/Jaani,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,169215,2425358,9,4,jaaniku,jaaniku,Jaanik,Jaan,Jaan & diminutive -k,Jaanik's
3,John / Jaan / Jussi / Hans,Jaan/Jaani,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,169215,2425359,10,5,jaaniku,jaaniku,Jaanik,Jaan,Jaan & diminutive -k,Jaanik's
3,John / Jaan / Jussi / Hans,Jaan/Jaani,Helme,Estonia core/west,South Estonian,viE,Viljandimaa,Helme,169215,2425360,11,6,jaaniku,jaaniku,Jaanik,Jaan,Jaan & diminutive -k,Jaanik's
